url,Create Date,Create Location,Date,image_url,Style,Genre,tags,Media,Location,Period,Series,Theme
https://www.wikiart.org/en/carolus-duran/alphonse-cherfils-1871,1871,,1871,https://uploads4.wikiart.org/00120/images/carolus-duran/alphonse-cherfils-1871.jpg,Realism,portrait,Hair|Moustache|Chin|Facial hair|Beard|Gentleman,,,,,
https://www.wikiart.org/en/wassily-kandinsky/orange-1923,1923,,1923; Germany|1923,https://uploads8.wikiart.org/images/wassily-kandinsky/orange-1923.jpg,Abstract Art,abstract,,lithography|paper,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/john-henry-twachtman/waterside-scene,1889,,1889,https://uploads7.wikiart.org/images/john-henry-twachtman/waterside-scene.jpg!Large.jpg,Impressionism,cityscape,boats-and-ships|Boat|Schooner|Vehicle|Watercraft,watercolor,,,,
https://www.wikiart.org/en/eyvind-earle/santa-fe-trail-new-serigrap-2000,2000,,2000|2000; United States,https://uploads7.wikiart.org/images/eyvind-earle/santa-fe-trail-new-serigrap-2000.jpg!Large.jpg,Magic Realism,landscape,mountains|Sky|Nature|Mountain|Mountainous landforms|Natural landscape|Atmospheric phenomenon|Mountain range|Highland|Atmosphere|Hill,,,,,
https://www.wikiart.org/en/jean-leon-gerome/dante-and-virgil-in-hell,,,,https://uploads3.wikiart.org/images/jean-leon-gerome/dante-and-virgil-in-hell.jpg!Large.jpg,Romanticism,literary painting,famous-people|Virgil|Dante-Alighieri|Sky,oil|canvas,,,,
https://www.wikiart.org/en/dimitris-mytaras/female-figure-1,,,,https://uploads2.wikiart.org/images/dimitris-mytaras/female-figure-1.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/alexander-orlowski/horsemen-1816,1816,,1816,https://uploads3.wikiart.org/images/alexander-orlowski/horsemen-1816.jpg!Large.jpg,Romanticism,genre painting,castles-and-fortresses|horsemen|Horse|Rein|Conquistador|Bridle,,,,,
https://www.wikiart.org/en/paul-klee/groynes-1925,1925,,1925,https://uploads5.wikiart.org/images/paul-klee/groynes-1925(1).jpg!Large.jpg,Cubism,marina,boats-and-ships|Orange,board|ink|watercolor|pen,Private Collection,Bauhaus,,
https://www.wikiart.org/en/boris-kustodiev/mercahnt-s-wife-drinking-tea-1923,1923,,1923,https://uploads2.wikiart.org/images/boris-kustodiev/mercahnt-s-wife-drinking-tea-1923.jpg!Large.jpg,Art Nouveau (Modern),portrait,female-portraits|Fruit,,,,,
https://www.wikiart.org/en/jamie-wyeth/slayton-house-1968,1968,,1968,https://uploads0.wikiart.org/images/jamie-wyeth/slayton-house-1968.jpg,Contemporary Realism,landscape,houses-and-buildings|House|Building|Home,watercolor|paper,,,,
https://www.wikiart.org/en/francisco-toledo/murcielago-2005,2005,,2005,https://uploads2.wikiart.org/images/francisco-toledo/murcielago-2005.jpg,Surrealism,symbolic painting,T-shirt,,,,,
https://www.wikiart.org/en/erol-akyavas/untitled-1959,1959,,1959,https://uploads6.wikiart.org/00105/images/erol-akyavas/unt-tled.jpg!Large.jpg,Tachisme,,Text,,,,,
https://www.wikiart.org/en/yu-youhan/untitled-mao-marilyn,,,,https://uploads1.wikiart.org/images/yu-youhan/untitled-mao-marilyn.jpg!Large.jpg,Pop Art,figurative,Face|Head,,,,,
https://www.wikiart.org/en/willem-de-kooning/woman-red-hair-large-mouth-large-foot,1965,,1965,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Abstract Expressionism,figurative,,,,,,
https://www.wikiart.org/en/yves-klein/wind-of-voyage-1961,1961,,1961,https://uploads0.wikiart.org/images/yves-klein/wind-of-voyage-1961.jpg,Nouveau Réalisme,abstract,Pattern|Circle,,,,,
https://www.wikiart.org/en/leonor-fini/greed-1929,1929,,1929,https://uploads1.wikiart.org/00452/images/leonor-fini/1929la-gourmandise.jpg,,,,,,,,
https://www.wikiart.org/en/jo-baer/dusk-bands-and-end-points-2012,2012,,2012,https://uploads8.wikiart.org/00389/images/jo-baer/dusk-bands-and-end-points.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/pasquale-celommi/tersicore-1910,1910,,1910,https://uploads6.wikiart.org/00335/images/pasquale-celommi/pasquale-celommi-tersicore-celommip-19.jpg,Academicism,nude painting (nu)|mythological painting,,,,,,
https://www.wikiart.org/en/nadar/marie-labounskaya-dans-les-bicyclistes-en-voyage-a-la-gaite-1893,1893,,1893,https://uploads8.wikiart.org/00335/images/nadar/mme-labounskaya-cropped.jpg!Large.jpg,Pictorialism,photo,,photography,,,,
https://www.wikiart.org/en/henri-martin/view-of-puy-l-eveque-2,,,,https://uploads6.wikiart.org/images/henri-martin/view-of-puy-l-eveque-2.jpg!Large.jpg,Impressionism,cityscape,houses-and-buildings|rivers-and-waterfalls|boats-and-ships|cliffs-and-rocks|Waterway|Bank,,,,,
https://www.wikiart.org/en/guillaume-seignac/psyche-with-putti,,,,https://uploads4.wikiart.org/00182/images/guillaume-seignac/psyche-with-putti-by-guillaume-seignac.jpg!Large.jpg,Academicism,mythological painting,Lady|Fictional character|Mythology,,,,,
https://www.wikiart.org/en/william-merritt-chase/nude-resting,1888,,1888,https://uploads5.wikiart.org/images/william-merritt-chase/nude-resting.jpg!Large.jpg,Impressionism,nude painting (nu),female-nude,pastel,Private Collection,,,
https://www.wikiart.org/en/bela-czobel/czobel-women-head-drawing-1930-1930,1930,,1930,https://uploads8.wikiart.org/00387/images/bela-czobel/czobel-women-head-drawing-1930.JPG!Large.JPG,,sketch and study,,,,,,
https://www.wikiart.org/en/marc-chagall/bathsheba-1963,1963,,1963|1962 - 1963; France,https://uploads7.wikiart.org/images/marc-chagall/bathsheba-1963.jpg!Large.jpg,Naïve Art (Primitivism),religious painting,allegories-and-symbols|Bathsheba|David,oil|canvas|indian ink,Private Collection,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-guitaros-csendelet,,,,https://uploads8.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-guit-ros-csend-let.JPG!Large.JPG,,,,oil,,,,
https://www.wikiart.org/en/max-ernst/illustration-to-a-week-of-kindness-1934-149,1934,Paris,"1934|Paris|1934; Paris, France",https://uploads6.wikiart.org/images/max-ernst/illustration-to-a-week-of-kindness-1934-149.jpg!Large.jpg,Surrealism,illustration,allegories-and-symbols,paper|collage,"Staatsgalerie Stuttgart, Stuttgart, Germany",First French period,"""A Week of Kindness""",
https://www.wikiart.org/en/michela-de-vito/clothing-of-the-kingdom-of-naples,,,,https://uploads6.wikiart.org/00332/images/michela-de-vito/19090071229.jpg!Large.jpg,Romanticism,genre painting,,watercolor|paper,,,,
https://www.wikiart.org/en/fernand-leger/still-life-with-fruits-1948,1948,,1948,https://uploads2.wikiart.org/images/fernand-leger/still-life-with-fruits-1948.jpg,Purism,still life,fruits-and-vegetables|Graphic design,,"Musee National Fernand Leger, Biot, France",,,
https://www.wikiart.org/en/gr-goire-michonze/scene-paysanne,,,,https://uploads2.wikiart.org/images/gr-goire-michonze/scene-paysanne.jpg,Surrealism|Naïve Art (Primitivism),genre painting,People in nature|Fun,,,,,
https://www.wikiart.org/en/edward-ruscha/noose-around-your-neck-country-cityscapes-series-2001,2001,,2001,https://uploads2.wikiart.org/images/edward-ruscha/noose-around-your-neck-country-cityscapes-series-2001.jpg!Large.jpg,Conceptual Art|Pop Art,figurative,Photograph|Rectangle,,,,,
https://www.wikiart.org/en/jean-cocteau/maison-de-sant-1926,1926,,1926,https://uploads3.wikiart.org/images/jean-cocteau/maison-de-sant-1926.jpg!Large.jpg,Expressionism,nude painting (nu),Arm|Sketch|Leg|Hand|Figure drawing|Elbow|Human body,,,,,
https://www.wikiart.org/en/claude-monet/camille-on-the-beach-at-trouville,1870,,1870,https://uploads8.wikiart.org/images/claude-monet/camille-on-the-beach-at-trouville.jpg!Large.jpg,Impressionism,portrait,female-portraits,,,,,
https://www.wikiart.org/en/carl-spitzweg/perennial,,,,https://uploads1.wikiart.org/00380/images/carl-spitzweg/stauden-carl-spitzweg.jpg!Large.jpg,Romanticism|Biedermeier,landscape,,,,,,
https://www.wikiart.org/en/gazmend-freitag/nexhmije-pagarusha,2013,,2013|2013; Austria,https://uploads7.wikiart.org/00384/images/gazmend-freitag/gazmed-q1a2299-2.jpg!Large.jpg,Impressionism|Realism,portrait,famous-people|Sketch|Face|Eyebrow|Head|Nose|Text,pencil|paper,,,,
https://www.wikiart.org/en/beauford-delaney/untitled-the-artist-and-woman-seated-1940,1940,,1940,https://uploads8.wikiart.org/00315/images/beauford-delaney/untitled-the-artist-and-woman-seated-1940.jpg!Large.jpg,Expressionism,self-portrait,,,,,,
https://www.wikiart.org/en/ivan-bilibin/costume-design-for-the-opera-prince-igor-by-alexander-borodin-1930-1,1930,,1930,https://uploads1.wikiart.org/images/ivan-bilibin/costume-design-for-the-opera-prince-igor-by-alexander-borodin-1930-1(1).jpg!Large.jpg,Art Nouveau (Modern),design,Igor-Svyatoslavich-the-Brave|Alexander-Borodin|costume design|Fashion illustration,,,,Prince Igor,
https://www.wikiart.org/en/marina-pallares/28-la-calavera-the-skull-2008,2008,,2008,https://uploads5.wikiart.org/00171/images/marina-pallares/28-la-calavera-the-skull.jpg!Large.jpg,Magic Realism,illustration,Bone|Skull|Font|Text,linocut,,Contemporary,La Lotería Tequilera (The Tequila Lottery) [linocut prints],tequila
https://www.wikiart.org/en/ferdinand-hodler/the-monk-with-clouds-1911,1911,,1911,https://uploads4.wikiart.org/images/ferdinand-hodler/the-monk-with-clouds-1911.jpg!Large.jpg,Symbolism,landscape,Alps|mountains|Mountainous landforms|Mountain|Sky|Mountain range,oil|canvas,,,,
https://www.wikiart.org/en/paul-gauguin/what-s-new-1892,1892,,1892|1892; French Polynesia,https://uploads8.wikiart.org/images/paul-gauguin/what-s-new-1892.jpg!Large.jpg,Post-Impressionism,genre painting,leisure-and-sleep,oil|canvas,"Galerie Neue Meister, Dresden, Germany",1st Tahiti period,,
https://www.wikiart.org/en/lucian-freud/annabel-portrait-iii-1987,1987,,1987,https://uploads0.wikiart.org/images/lucian-freud/annabel-portrait-iii-1987.jpg!Large.jpg,Expressionism,portrait,female-portraits|Face|Chin|Cheek|Forehead|Head|Nose,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/pavel-svinyin/baptists,,,,https://uploads2.wikiart.org/images/pavel-svinyin/baptists.jpg!Large.jpg,Romanticism,genre painting,,,,,,
https://www.wikiart.org/en/fernand-leger/reading-1948,1948,,1948,https://uploads6.wikiart.org/images/fernand-leger/reading-1948.jpg!Large.jpg,Naïve Art (Primitivism),portrait,female-portraits,,"Musee National Fernand Leger, Biot, France",,,
https://www.wikiart.org/en/ivan-aivazovsky/the-ninth-wave-1850-1,1850,,1850,https://uploads8.wikiart.org/00129/images/ivan-aivazovsky/the-ninth-wave.jpg!Large.jpg,Romanticism,marina,storm-and-tempest|boats-and-ships|seas-and-oceans,oil|canvas,"Russian Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/kiyoshi-saito/red-fruit-1950,1950,,1950,https://uploads8.wikiart.org/images/kiyoshi-saito/red-fruit-1950.jpg!Large.jpg,Sōsaku hanga,genre painting,Picture frame,,,,,
https://www.wikiart.org/en/lee-bontecou/untitled-1988,1988,,1988,https://uploads5.wikiart.org/images/lee-bontecou/untitled-1988.jpg,Abstract Expressionism,sculpture,Chandelier|Light fixture|Ceiling fixture|Lighting|Ceiling,,,,,
https://www.wikiart.org/en/red-grooms/the-cedar-bar-1986,1986,,1986|1986; United States,https://uploads8.wikiart.org/00436/images/red-grooms/2-rg-the-cedar-bar-1024x343.jpg!Large.jpg,Naïve Art (Primitivism)|Pop Art,,Bar,colored pencils|watercolor,,,,
https://www.wikiart.org/en/john-leech/the-night-of-the-return,,,,https://uploads4.wikiart.org/images/john-leech/the-night-of-the-return.jpg,Romanticism,illustration,People,,,,"The Battle of Life, by Charles Dickens",
https://www.wikiart.org/en/otto-mueller/lagernde-zigeunerfamilie-mit-ziege,,,,https://uploads5.wikiart.org/00144/images/otto-mueller/otto-mueller-lagernde-zigeunerfamilie-mit-ziege-1926-27.jpeg!Large.jpeg,Expressionism,nude painting (nu),,,"Sammlung Karsch, Berlin, Germany",,,
https://www.wikiart.org/en/george-inness/home-at-montclair-1892,1892,,1892,https://uploads4.wikiart.org/00285/images/george-inness/home-at-montclair-1892-1.jpg!Large.jpg,Tonalism,landscape,Atmospheric phenomenon|Natural landscape|Tree|Sky,,,,,
https://www.wikiart.org/en/ilya-repin/historian-nikolai-kostomarov-in-a-coffin-1885,1885,,1885,https://uploads0.wikiart.org/images/ilya-repin/historian-nikolai-kostomarov-in-a-coffin-1885.jpg!Large.jpg,Realism,history painting,,,,,,
https://www.wikiart.org/en/giovanni-boldini/girl-reading-in-a-salon-1876,1876,,1876,https://uploads7.wikiart.org/images/giovanni-boldini/girl-reading-in-a-salon-1876.jpg!Large.jpg,Impressionism,genre painting,female-portraits|reading-and-writing|furniture-and-decoration|1870s paintings from Italy,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/camille-corot/fontainebleau-the-road-to-chailly,1845,,1845,https://uploads0.wikiart.org/images/camille-corot/fontainebleau-the-road-to-chailly.jpg!Large.jpg,Realism,landscape,forests-and-trees|Tree|Sky,oil|board,Private Collection,,,"French cityscapes, landscapes and seascapes"
https://www.wikiart.org/en/pivovarov-viktor-dmitrievich/night-tears-from-the-album-florence-2010,2010,,2010,https://uploads8.wikiart.org/00288/images/pivovarov-viktor-dmitrievich/night-tears-from-the-album-florence-2010.jpg!Large.jpg,Conceptual Art,figurative|illustration,,,,,,
https://www.wikiart.org/en/georges-hugnet/untitled-1937,1937,,1937,https://uploads7.wikiart.org/images/georges-hugnet/untitled-1937.jpg,Surrealism|Dada,figurative,,,,,,
https://www.wikiart.org/en/gherasim-luca/tijuca-la-floresta-1970,1970,,1970,https://uploads8.wikiart.org/images/gherasim-luca/tijuca-la-floresta-1970.jpg!Large.jpg,Surrealism,,Photograph|Snapshot|Tree,,,,,
https://www.wikiart.org/en/emile-claus/charlotte-dufaux-in-her-wedding-dress-1886,1886,,1886,https://uploads7.wikiart.org/images/emile-claus/charlotte-dufaux-in-her-wedding-dress-1886.jpg!Large.jpg,Realism,portrait,Lady|Victorian fashion,,,,,
https://www.wikiart.org/en/william-turner/the-pantheon-the-morning-after-the-fire,1792,,1792,https://uploads7.wikiart.org/images/william-turner/the-pantheon-the-morning-after-the-fire.jpg!Large.jpg,Romanticism,cityscape,houses-and-buildings|Holy places,watercolor,"British Museum, London, UK",,,
https://www.wikiart.org/en/sergiy-grigoriev/young-naturalists-1948,1948,,1948,https://uploads8.wikiart.org/00124/images/sergiy-grigoriev/young-naturalists-1948.jpg!Large.jpg,Socialist Realism,genre painting,Adaptation,,,,,
https://www.wikiart.org/en/martin-yeoman/justine-hardy-2002,2002,,2002; United Kingdom|2002,https://uploads0.wikiart.org/00244/images/martin-yeoman/martin-yeoma-justine-hardy-pencil.jpg!Large.jpg,Contemporary Realism,portrait|sketch and study,Sketch|Figure drawing|Lip,pencil,Private Collection,,,
https://www.wikiart.org/en/marcelle-loubchansky/vert-soleil-rose-1956,1956,,1956,https://uploads3.wikiart.org/images/marcelle-loubchansky/vert-soleil-rose-1956.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/still-life-lilacs-on-the-window-1935,1935,,1935,https://uploads7.wikiart.org/images/pyotr-konchalovsky/still-life-lilacs-on-the-window-1935.jpg,Realism,flower painting,flowers-and-plants|Flower|Plant|Still life photography|Botany,,,,,
https://www.wikiart.org/en/kurt-schwitters/untitled-d-cily-1942,1942,,1942,https://uploads7.wikiart.org/images/kurt-schwitters/untitled-d-cily-1942.jpg!Large.jpg,Dada,abstract,Text,,,,,
https://www.wikiart.org/en/james-turrell/milk-run-1996,1996,,1996,https://uploads7.wikiart.org/00210/images/james-turrell/milk-run-19961-1.jpg!Large.jpg,Light and Space,installation,Light|Line|Technology,,,,Wedgeworks,
https://www.wikiart.org/en/koloman-moser/stamp-design-crown-prince-otto-not-accepted-1917,1917,,1917; Austria|1917,https://uploads6.wikiart.org/images/koloman-moser/stamp-design-crown-prince-otto-not-accepted-1917.jpg!Large.jpg,Art Nouveau (Modern),design,Hair|Hairstyle|Text,paper|indian ink,,,,
https://www.wikiart.org/en/xu-hongming/-1998,1998,,1998,https://uploads6.wikiart.org/images/xu-hongming/-1998.jpg!Large.jpg,Maximalism,abstract,,,,,,
https://www.wikiart.org/en/ike-no-taiga/untitled-rocks-1,,,,https://uploads8.wikiart.org/images/ike-no-taiga/untitled-rocks-1.jpg,Nanga (Bunjinga),landscape,Sketch,,,,,
https://www.wikiart.org/en/camille-pissarro/meadow-at-bazincourt-1895,1895,,1895,https://uploads4.wikiart.org/images/camille-pissarro/meadow-at-bazincourt-1895.jpg!Large.jpg,Impressionism,landscape,Tree|Natural landscape|Nature|Natural environment|Woody plant|Birch|Grove|Woodland|Plant|Forest,oil|canvas,Private Collection,,,
https://www.wikiart.org/en/ilya-repin/hat-man-1875,1875,,1875,https://uploads3.wikiart.org/images/ilya-repin/hat-man-1875.jpg!Large.jpg,Realism,portrait,Gentleman,,,,,
https://www.wikiart.org/en/evgeniy-evgenevich/a-walk-on-the-pier-1908,1908,,1908,https://uploads8.wikiart.org/00149/images/evgeniy-evgenevich/37059-c32e2-93629429-m750x740-u5fe08.jpg!Large.jpg,,figurative|genre painting,Vehicle|Boat|Galley|Galiot|East indiaman|Watercraft|Sailing ship|Flagship|Galleon|Schooner,,,,,
https://www.wikiart.org/en/ding-yanyong/portrait-of-a-lady,,,,https://uploads1.wikiart.org/images/ding-yanyong/portrait-of-a-lady.jpg,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/charles-turner/henry-rich-1st-earl-of-holland-1810,1810,,1810,https://uploads3.wikiart.org/images/charles-turner/henry-rich-1st-earl-of-holland-1810.jpg!Large.jpg,Romanticism,portrait,Photograph|Lady|Vintage clothing|Retro style,,,,,
https://www.wikiart.org/en/vasily-surikov/bouquet-1884,1884,,1884|1884; Russian Federation,https://uploads7.wikiart.org/images/vasily-surikov/bouquet-1884.jpg!Large.jpg,Realism,flower painting,flowers-and-plants|Garden roses|Flower|Bouquet|Cut flowers|Still life photography|Plant|Rose,watercolor|paper,,,,
https://www.wikiart.org/en/james-mcneill-whistler/arrangement-in-black-the-lady-in-the-yellow-buskin,1883,,1883,https://uploads8.wikiart.org/images/james-mcneill-whistler/arrangement-in-black-the-lady-in-the-yellow-buskin.jpg!Large.jpg,Impressionism|Realism,portrait,female-portraits|Lady,,,,,
https://www.wikiart.org/en/max-ernst/commonplaces-girls-death-and-devil-1971,1971,Paris,"1971; Paris, France|Paris|1971",https://uploads2.wikiart.org/images/max-ernst/commonplaces-girls-death-and-devil-1971.jpg!Large.jpg,Surrealism,symbolic painting,allegories-and-symbols|pictures-and-drafts|insects,paper|collage,,Second French period,Commonplaces,
https://www.wikiart.org/en/nadar/pierre-joseph-proudhon-1865,1865,,1865,https://uploads1.wikiart.org/00335/images/nadar/proudhon-with-book-and-armrest-by-nadar-bnf.jpg!Large.jpg,Pictorialism,portrait|photo,,photography,,,,
https://www.wikiart.org/en/boris-kustodiev/england-1924,1924,,1924,https://uploads8.wikiart.org/images/boris-kustodiev/england-1924.jpg!Large.jpg,Art Nouveau (Modern),design,instruments-and-mechanisms|mealtimes|England,,,,,
https://www.wikiart.org/en/suzanne-valadon/still-life-with-a-bouquet-of-roses-fruit-compotes-1917,1917,,1917,https://uploads0.wikiart.org/00454/images/suzanne-valadon/1917nature-morte-au-bouquet-de-roses-compotiers-de-fruits.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/karimeh-abbud/group-of-children,,,,https://uploads1.wikiart.org/00331/images/karimeh-abbud/abbud21c.png!Large.png,Documentary photography,photo,,photography,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-poster-and-scenography-the-bald-soprano-play-by-e-ionesco-la-cantatrice-chauve-romanian-2004-0,2004,Karlovac,"2004|Karlovac|2003 - 2004; Karlovac, Croatia",https://uploads1.wikiart.org/00220/images/alfred-freddy-krupa/10687341-10204521781742190-8308678005209930651-o.jpg!Large.jpg,Poster Art Realism,poster,Font,print,,,,
https://www.wikiart.org/en/david-kakabadze/bretagne-1921,1921,,1921,https://uploads0.wikiart.org/images/david-kakabadze/bretagne-1921.jpg!Large.jpg,Expressionism,landscape,,watercolor|paper,Private Collection,Parisian period (1919-1927),“Bretagne”,
https://www.wikiart.org/en/alphonse-mucha/calendar-champagne-1897,1897,,1897,https://uploads0.wikiart.org/images/alphonse-mucha/calendar-champagne-1897.jpg!Large.jpg,Art Nouveau (Modern),poster,female-portraits|posters-and-advertisements,,,,,
https://www.wikiart.org/en/thomas-eakins/studies-for-william-rush-1876-4,1876,,1876,https://uploads7.wikiart.org/images/thomas-eakins/studies-for-william-rush-1876-4.jpg!Large.jpg,Realism,sketch and study,female-portraits|designs-and-sketches|Sketch|Gesture,,,,,
https://www.wikiart.org/en/utagawa-toyokuni/nakamura-nosio-the-second-performs-the-dance-dodzedzi-1796,1796,,1796|1796; Japan,https://uploads1.wikiart.org/images/utagawa-toyokuni/nakamura-nosio-the-second-performs-the-dance-dodzedzi-1796.jpg!Large.jpg,Ukiyo-e,yakusha-e,male-portraits|actors-and-performances|String instrument,woodcut,,,,
https://www.wikiart.org/en/jan-matejko/battle-of-grunwald-detail-9,,,,https://uploads1.wikiart.org/images/jan-matejko/battle-of-grunwald-detail-9.jpg!Large.jpg,Romanticism,battle painting,famous-people|knights-and-warriors|battles-and-wars,,,,Battle of Grunwald: painting and details,
https://www.wikiart.org/en/mahmoud-saiid/suez-canal-opening-caremony-1947,1947,,1947,https://uploads0.wikiart.org/00117/images/mahmoud-saiid/suez-canal-opening-caremony.jpg!Large.jpg,Expressionism,history painting,Mythology|History,,,,,
https://www.wikiart.org/en/henri-matisse/olga-merson-1910,1910,,1910,https://uploads1.wikiart.org/images/henri-matisse/olga-merson-1910.jpg!Large.jpg,Expressionism,portrait,Lady,oil|canvas,,,,
https://www.wikiart.org/en/constant-troyon/the-ford,,,,https://uploads4.wikiart.org/images/constant-troyon/the-ford.jpg!Large.jpg,Realism,animal painting,animals|dogs|rivers-and-waterfalls|cows|forests-and-trees|Herd|Bovine|Pasture|Rural area|Ox|Wildlife|Grazing|Sky,oil|canvas,,,,
https://www.wikiart.org/en/wojciech-siudmak/idyll,,,,https://uploads2.wikiart.org/images/wojciech-siudmak/idyll.jpg!Large.jpg,Fantastic Realism,symbolic painting,allegories-and-symbols|Sketch|Fictional character,,,,,
https://www.wikiart.org/en/gazmend-freitag/roswitha,2014,,2014; Austria|2014,https://uploads4.wikiart.org/00319/images/gazmend-freitag/38.jpg!Large.jpg,Contemporary Realism,nude painting (nu),girls|female-nude|Cheek|Chest,oil|canvas,,,,
https://www.wikiart.org/en/richard-artschwager/door-1987,1987,,1987,https://uploads0.wikiart.org/images/richard-artschwager/door-1987.jpg!Large.jpg,Conceptual Art,sculpture,Product|Brown|Wood stain|Cupboard|Furniture|Line,,,,,
https://www.wikiart.org/en/morteza-katouzian/the-girl-and-the-sea,1989,,"1989; Iran, Islamic Republic of|1989",https://uploads6.wikiart.org/00109/images/morteza-katouzian/a28.jpg!Large.jpg,Realism,genre painting,Standing|Sky,oil|paper,,,,
https://www.wikiart.org/en/jean-arp/frond-and-navel,,,,https://uploads4.wikiart.org/images/jean-arp/frond-and-navel.jpg!Large.jpg,Surrealism,abstract,,,,,,
https://www.wikiart.org/en/maynard-dixon/the-crossing-1921,1921,,1921,https://uploads1.wikiart.org/images/maynard-dixon/the-crossing-1921.jpg,Impressionism,genre painting,Horse|Rein|Drover|Bridle|Cowboy,,,,,
https://www.wikiart.org/en/victor-zaretsky/avel-drknight-1970,1970,,1970,https://uploads4.wikiart.org/00126/images/victor-zaretsky/avel-drknight-1970c.jpg!Large.jpg,Expressionism,portrait,Face|Chin|Forehead|Head|Cheek,,,,,
https://www.wikiart.org/en/billy-apple/bartered-1986,1986,,1986,https://uploads4.wikiart.org/images/billy-apple/bartered-1986.jpg,Conceptual Art,poster,Text,,,,,
https://www.wikiart.org/en/basuki-abdullah/the-fruit-market,,,,https://uploads2.wikiart.org/images/basuki-abdullah/the-fruit-market.jpg,Impressionism,genre painting,,,,,,
https://www.wikiart.org/en/oskar-kokoschka/bride-of-the-wind-1914,1914,,1914,https://uploads0.wikiart.org/images/oskar-kokoschka/bride-of-the-wind-1914.jpg!Large.jpg,Expressionism,allegorical painting,allegories-and-symbols|Water|storm-and-tempest|Love,oil|canvas,"Kunstmuseum Basel, Basel, Switzerland",,,
https://www.wikiart.org/en/paul-reed/17-1964,1964,,1964,https://uploads6.wikiart.org/images/paul-reed/17-1964.jpg!Large.jpg,Abstract Expressionism,abstract,Leaf,,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/mademoiselle-grimprel-in-a-blue-ribbon-1880,1880,,1880,https://uploads0.wikiart.org/images/pierre-auguste-renoir/mademoiselle-grimprel-in-a-blue-ribbon-1880.jpg!Large.jpg,Impressionism,portrait,Cheek|Iris,oil|canvas,Private Collection,Association with Impressionists,,
https://www.wikiart.org/en/oskar-kokoschka/not_detected_235875,1919,,1919,https://uploads6.wikiart.org/images/oskar-kokoschka/not_detected_235875.jpg!Large.jpg,Expressionism,cityscape,houses-and-buildings|rivers-and-waterfalls|Dresden|Sky|City,,,,,
https://www.wikiart.org/en/georges-seurat/poseur-standing-front-view-study-for-les-poseuses-1887,1887,,1887; France|1887,https://uploads4.wikiart.org/images/georges-seurat/poseur-standing-front-view-study-for-les-poseuses-1887.jpg!Large.jpg,Pointillism|Neo-Impressionism,nude painting (nu),female-nude,oil|wood,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/ivan-shishkin/pine-forest-in-ligovo-1895,1895,,1895,https://uploads2.wikiart.org/images/ivan-shishkin/pine-forest-in-ligovo-1895.jpg!Large.jpg,Realism,landscape,forests-and-trees|Tree|Forest|Nature|Tropical and subtropical coniferous forests|Natural environment|Old-growth forest|Northern hardwood forest|Spruce-fir forest|Natural landscape|Temperate broadleaf and mixed forest,,,,,
https://www.wikiart.org/en/tran-van-can/the-north-middle-and-south,,,,https://uploads0.wikiart.org/00143/images/tran-van-can/the-north-middle-and-south.jpg,Post-Impressionism|Social Realism,genre painting,Mythology,,,,,
https://www.wikiart.org/en/antony-gormley/field-1989,1989,,1989,https://uploads5.wikiart.org/images/antony-gormley/field-1989.jpg!Large.jpg,Post-Minimalism,installation,Line|Floor,,,,,
https://www.wikiart.org/en/edward-e-simmons/william-cameron-forbes,,,,https://uploads6.wikiart.org/00192/images/edward-e-simmons/william-cameron-forbes.jpg!Large.jpg,Impressionism|Realism,portrait,Gentleman|Chin,,,,,
https://www.wikiart.org/en/charles-tunnicliffe/pheasant-display,,,,https://uploads1.wikiart.org/images/charles-tunnicliffe/pheasant-display(1).jpg!Large.jpg,Naturalism,wildlife painting,animals|flowers-and-plants|birds|Vertebrate|Pheasant|Ring-necked pheasant|Bird|Galliformes|Phasianidae|Adaptation|Terrestrial animal|Organism,,,,,
https://www.wikiart.org/en/ivan-serpa/untitled-2,,,,https://uploads2.wikiart.org/images/ivan-serpa/untitled(2).jpg!Large.jpg,Concretism,abstract,Line|Brown|Pattern|Tints and shades|Rectangle|Tile,,,,,
https://www.wikiart.org/en/rene-duvillier/cronos-12-1982,1982,,1982,https://uploads2.wikiart.org/images/rene-duvillier/cronos-12-1982(1).jpg,Lyrical Abstraction,abstract,Lip,,,,,
