url,Create Date,Create Location,image_url,Date,Style,Genre,Media,tags,Location,Series,Period,Theme
https://www.wikiart.org/en/frances-hodgkins/two-wooden-figures-in-sabrinas-garden,1932,,https://uploads0.wikiart.org/00437/images/frances-hodgkins/1932two-wooden-figures-in-sabrina-s-garden-c-1932.jpg!Large.jpg,1932,,,,,,,,
https://www.wikiart.org/en/charles-turner/henry-grattan-1806,1806,,https://uploads4.wikiart.org/images/charles-turner/henry-grattan-1806.jpg!Large.jpg,1806,Romanticism,portrait,,Photograph|Stock photography,,,,
https://www.wikiart.org/en/ivan-bilibin/sketch-for-the-opera-boris-godunov-by-modest-mussorgsky-1930,1930,,https://uploads8.wikiart.org/images/ivan-bilibin/sketch-for-the-opera-boris-godunov-by-modest-mussorgsky-1930.jpg!Large.jpg,1930,Art Nouveau (Modern),design,,Boris-Godunov|Modest-Mussorgsky|Arch|Holy places|Stock photography,,Boris Godunov,,
https://www.wikiart.org/en/vincent-van-gogh/landscape-with-couple-walking-and-crescent-moon-1890,1890,Saint-rémy-de-provence,https://uploads7.wikiart.org/images/vincent-van-gogh/landscape-with-couple-walking-and-crescent-moon-1890(1).jpg!Large.jpg,"1890; Saint-rémy-de-provence, France|Saint-rémy-de-provence|1890",Post-Impressionism,genre painting,canvas|oil,countryside|couples|twilight-and-night|walking|Mythology,"São Paulo Museum of Modern Art (MAM), São Paulo, Brazil",,,
https://www.wikiart.org/en/mark-di-suvero/untitled-1971,1971,,https://uploads7.wikiart.org/images/mark-di-suvero/untitled-1971.jpg,1971,Abstract Expressionism,sculpture,,Sky,,,,
https://www.wikiart.org/en/john-henry-twachtman/winter-in-cincinnati,1882,,https://uploads3.wikiart.org/images/john-henry-twachtman/winter-in-cincinnati.jpg!Large.jpg,1882,Impressionism,landscape,panel|oil,winter|Bank|River|Waterway|Sky,Private Collection,,,
https://www.wikiart.org/en/jan-mankes/self-portrait-1915-1,1915,,https://uploads5.wikiart.org/00320/images/jan-mankes/zelfportret-rp-p-1981-231.jpg!Large.jpg,1915,Symbolism,self-portrait,,,,,,
https://www.wikiart.org/en/vasily-surikov/alupka-ai-petri-1915,1915,,https://uploads5.wikiart.org/images/vasily-surikov/alupka-ai-petri-1915.jpg,1915|1915; Ukraine,Impressionism,landscape,watercolor|paper,Crimea|mountains|Ai-Petri|Alupka|Crimean-Mountains,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/vasily-vereshchagin/moving-columns-of-m-d-skobelev-through-the-balkans-1878,1878,,https://uploads1.wikiart.org/images/vasily-vereshchagin/moving-columns-of-m-d-skobelev-through-the-balkans-1878.jpg!Large.jpg,1878,Realism,history painting,,famous-people|military-and-soldiers|battles-and-wars|historical-events|mountains|Balkans|Geological phenomenon|Geology,,Russo-Turkish War,,
https://www.wikiart.org/en/patrick-pietropoli/sacre-coeur,2013,,https://uploads8.wikiart.org/00113/images/patrick-pietropoli/sacre-coeur-huile-sur-toile-50x50cm-2013-638x640.jpg!Large.jpg,2013,Contemporary Realism,cityscape,canvas|oil,Paris|Sky|City,Private Collection,,,
https://www.wikiart.org/en/sam-francis/untitled-1977,1977,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,1977,Abstract Expressionism|Color Field Painting,abstract,,,,,,
https://www.wikiart.org/en/john-singer-sargent/elsie-palmer,1890,,https://uploads3.wikiart.org/images/john-singer-sargent/elsie-palmer.jpg!Large.jpg,1890,Impressionism,portrait,canvas|oil,famous-people|female-portraits|Lady|Retro style,Private Collection,,,
https://www.wikiart.org/en/paul-signac/paysage-corse,,,https://uploads5.wikiart.org/images/paul-signac/paysage-corse.jpg!Large.jpg,,Neo-Impressionism,marina,,boats-and-ships|moles-and-embankments|Boat|Vehicle|Galleon|East indiaman|Sailing ship|Galiot|Watercraft|Frigate|Flagship,,,,
https://www.wikiart.org/en/edgar-degas/diego-martelli-1879,1879,,https://uploads2.wikiart.org/images/edgar-degas/diego-martelli-1879.jpg!Large.jpg,1879,Impressionism,portrait,canvas|oil,,"Museo Nacional de Bellas Artes (MNBA), Buenos Aires, Argentina",,,
https://www.wikiart.org/en/stanley-spencer/going-to-bed,1936,,https://uploads8.wikiart.org/images/stanley-spencer/going-to-bed.jpg!Large.jpg,1936,Neo-Romanticism,genre painting,,leisure-and-sleep,,Domestic Scenes,,
https://www.wikiart.org/en/cy-twombly/untitled-14,1985,,https://uploads2.wikiart.org/images/cy-twombly/untitled-14.jpg!Large.jpg,1985,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/the-fifty-three-stations-of-the-tokaido,,,https://uploads1.wikiart.org/images/utagawa-kuniyoshi/the-fifty-three-stations-of-the-tokaido.jpg!Large.jpg,,Ukiyo-e,landscape,,seas-and-oceans|cliffs-and-rocks,,,,
https://www.wikiart.org/en/vincent-van-gogh/four-hands-two-holding-bowls-1885,1885,Nunen / Nuenen,https://uploads6.wikiart.org/images/vincent-van-gogh/four-hands-two-holding-bowls-1885(1).jpg!Large.jpg,"Nunen / Nuenen|1885; Nunen / Nuenen, Netherlands|1885",Realism,sketch and study,paper|pencil,parts-of-human-body|Sketch|Arm|Hand|Joint|Finger|Jaw|Organ|Human,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/archibald-motley/gettin-religion-1948,1948,,https://uploads2.wikiart.org/00230/images/archibald-motley/gettin-religion.jpg!Large.jpg,1948,Art Deco,genre painting,canvas|oil,Crowd,,,,
https://www.wikiart.org/en/shotei-takahashi/asakusa-kannon-tokyo-1926,1926,,https://uploads3.wikiart.org/images/shotei-takahashi/asakusa-kannon-tokyo-1926.jpg,1926,Shin-hanga,cityscape,,,,,,
https://www.wikiart.org/en/harmonia-rosales/oshosi-receives-his-crown-2019,2019,,https://uploads1.wikiart.org/00323/images/harmonia-rosales/oshosi-receives-his-crown.jpg,2019,Postcolonial art,religious painting,,,,The Orisha's (2019),,
https://www.wikiart.org/en/gerard-fromanger/my-painting-drips-1966,1966,,https://uploads1.wikiart.org/images/gerard-fromanger/my-painting-drips-1966.jpg!Large.jpg,1966,Conceptual Art,sculpture,,,,,,
https://www.wikiart.org/en/oleg-holosiy/yellow-plot-1989,1989,,https://uploads7.wikiart.org/00334/images/oleg-holosiy/20210331-082051.jpg!Large.jpg,1989,,figurative,canvas|oil,,,,,
https://www.wikiart.org/en/wojciech-fangor/spacer-1946,1946,,https://uploads7.wikiart.org/images/wojciech-fangor/spacer-1946.jpg!Large.jpg,1946,Cubism,genre painting,,,,,,
https://www.wikiart.org/en/constant-troyon/the-angler,,,https://uploads6.wikiart.org/images/constant-troyon/the-angler.jpg!Large.jpg,,Realism,landscape,canvas|oil,male-portraits|rivers-and-waterfalls|forests-and-trees|Natural landscape|Pasture|Tree|morning|Bank,,,,
https://www.wikiart.org/en/paul-cezanne/still-life-with-curtain-and-flowered-pitcher-1895,1895,,https://uploads6.wikiart.org/images/paul-cezanne/still-life-with-curtain-and-flowered-pitcher-1895.jpg!Large.jpg,1895,Post-Impressionism,still life,canvas|oil,Still life photography|Fruit,"Hermitage Museum, Saint Petersburg, Russia",,Final period,
https://www.wikiart.org/en/jury-annenkov/portrait-of-vsevolod-meyerhold,,,https://uploads5.wikiart.org/images/jury-annenkov/portrait-of-vsevolod-meyerhold.jpg,,Cubo-Futurism,portrait,,male-portraits|famous-people|Sketch|Forehead|Human,,,,
https://www.wikiart.org/en/alfred-sisley/snow-at-louveciennes-1874,1874,,https://uploads1.wikiart.org/images/alfred-sisley/snow-at-louveciennes-1874.jpg!Large.jpg,1874,Impressionism,landscape,canvas|oil,winter|roads-and-vehicles|forests-and-trees|Tree|Snow|Woody plant,"Courtauld Institute of Art, London, UK",,,
https://www.wikiart.org/en/josef-capek/dite-a-hrnecek-1934,1934,,https://uploads6.wikiart.org/00308/images/josef-capek/josef-apek-d-t-a-hrn-ek-1934.jpg,1934,Expressionism,portrait,,,,,,
https://www.wikiart.org/en/heorhiy-narbut/cover-of-three-fables-of-krylov-1911,1911,St. Petersburg,https://uploads4.wikiart.org/images/heorhiy-narbut/cover-of-three-fables-of-krylov-1911.jpg!Large.jpg,"1911; St. Petersburg, Russian Federation|1911|St. Petersburg",Art Nouveau (Modern),design,,covers,,,Petersburg period,
https://www.wikiart.org/en/maurice-tabard/untitled-portrait-montage-1932,1932,,https://uploads2.wikiart.org/00302/images/maurice-tabard/untitled-portrait-montage-1932.jpg,1932,Surrealism,photo,photomontage,Face|Eyebrow|Eye|Forehead|Nose|Head|Skin|Cheek|Iris|Organ,,,,
https://www.wikiart.org/en/ivan-bilibin/costume-design-for-the-drama-of-lope-de-vega-s-fuente-ovejuna-1911,1911,,https://uploads8.wikiart.org/images/ivan-bilibin/costume-design-for-the-drama-of-lope-de-vega-s-fuente-ovejuna-1911(1).jpg!Large.jpg,1911,Art Nouveau (Modern),design,,clothing-and-textile|Lope-de-Vega|Fuente-Ovejuna|costume design|Fashion illustration,,,,
https://www.wikiart.org/en/ion-pantilie/christmas-ii-2005,2005,,https://uploads0.wikiart.org/images/ion-pantilie/christmas-ii-2005.jpg,2005,Post-Minimalism,abstract,,Pink,,,,
https://www.wikiart.org/en/utagawa-kunisada/tokaido-53-stations-station-5-hodogaya-1835,1835,,https://uploads7.wikiart.org/images/utagawa-kunisada/not_detected_240350.jpg!Large.jpg,1835,Ukiyo-e,nude painting (nu),,female-nude|couples|male-nude|Text|Organism,,,,
https://www.wikiart.org/en/paul-gauguin/cows-on-the-seashore-1886,1886,,https://uploads0.wikiart.org/images/paul-gauguin/cows-on-the-seashore-1886.jpg!Large.jpg,1886|1886; France,Post-Impressionism,landscape,canvas|oil,animals|cows|Rock|Cliff|Terrain|Sky,Private Collection,,Breton period,
https://www.wikiart.org/en/gustave-dore/the-inferno-canto-9-1,,,https://uploads5.wikiart.org/images/gustave-dore/the-inferno-canto-9-1.jpg!Large.jpg,,Romanticism,illustration,etching,"sins-and-sinners|fictional-characters|Dante|Virgil|Dante-Alighieri-""The-Divine-Comedy""|angels-and-archangels|Mythology",,The Divine Comedy,,
https://www.wikiart.org/en/vasile-dobrian/there-are-only-two-steps-until-the-edge-of-the-infinite-from-the-archways-series,,,https://uploads2.wikiart.org/images/vasile-dobrian/there-are-only-two-steps-until-the-edge-of-the-infinite-from-the-archways-series.jpg,,Abstract Expressionism|Hard Edge Painting,abstract,,Arch,,,,
https://www.wikiart.org/en/ion-alin-gheorghiu/hanging-garden-11,,,https://uploads6.wikiart.org/images/ion-alin-gheorghiu/hanging-garden-11.jpg,,Abstract Art,abstract,,Symmetry,,,,
https://www.wikiart.org/en/bela-czobel/bela-czobe-nude-standing-1930,1930,,https://uploads0.wikiart.org/00412/images/bela-czobel/bela-czobe-nude-standing-1930.JPG!Large.JPG,1930,,nude painting (nu),,,,,,
https://www.wikiart.org/en/ancient-egyptian-painting/kheker-friese-tomb-of-tjay--1458,1458 BC,,https://uploads4.wikiart.org/00244/images/ancient-egyptian-painting/kheker-friese-tomb-of-tjay-ca-1550-1458-b-c.jpg!Large.jpg,1458 BC,New Kingdom,ornament,,Textile,,,,Wall and Panel painting
https://www.wikiart.org/en/frank-auerbach/j-y-m-seated-no-1,1981,,https://uploads3.wikiart.org/images/frank-auerbach/j-y-m-seated-no-1.jpg!Large.jpg,1981,Expressionism|Excessivism,abstract|portrait,board|oil,female-portraits|Sitting|Pink,"Tate Modern, London, UK",,,
https://www.wikiart.org/en/koloman-moser/picture-book-for-the-niece-of-ditha-mautner-von-markhof-1904-5,1904,,https://uploads2.wikiart.org/images/koloman-moser/picture-book-for-the-niece-of-ditha-mautner-von-markhof-1904-5.jpg!Large.jpg,1904,Art Nouveau (Modern),illustration,collage|paper,words|Text,,Picture book for the niece of Ditha Mautner Markhof,,
https://www.wikiart.org/en/jacek-yerka/turf-bay-2006,2006,,https://uploads4.wikiart.org/images/jacek-yerka/turf-bay-2006.jpg,2006; Poland|2006,Surrealism,landscape,,houses-and-buildings|islands-and-bays|Landmark|Arch|Sky,,,,
https://www.wikiart.org/en/claudio-tozzi/l-bio,,,https://uploads7.wikiart.org/images/claudio-tozzi/l-bio.jpg,,Pop Art,figurative,,Lip|Pink|Mouth,,,,
https://www.wikiart.org/en/nasreddine-dinet/rider-in-mehari-1887,1887,,https://uploads0.wikiart.org/00297/images/nasreddine-dinet/cavalier-a-mehari.jpg,1887,Orientalism,genre painting,canvas|oil,,Private Collection,,,
https://www.wikiart.org/en/jules-dupre/landscape-with-a-pond,,,https://uploads2.wikiart.org/00381/images/jules-dupre/landscape-with-a-pond-jules-dupre.jpg!Large.jpg,,Realism,landscape,,,,,,
https://www.wikiart.org/en/theophile-steinlen/two-siamese-cats,,,https://uploads6.wikiart.org/images/theophile-steinlen/two-siamese-cats.jpg!Large.jpg,,Realism,sketch and study,,Cat|Siamese|Small to medium-sized cats|Felidae|Sketch|Whiskers|Carnivore|Tonkinese,,,,
https://www.wikiart.org/en/pierre-bonnard/two-poodles-1891,1891,,https://uploads2.wikiart.org/images/pierre-bonnard/two-poodles-1891.jpg!Large.jpg,1891,Japonism,animal painting,canvas|oil,,"Southampton City Art Gallery, Southampton, UK",,,
https://www.wikiart.org/en/katsushika-hokusai/mishima-pass-in-kai-province,,,https://uploads0.wikiart.org/images/katsushika-hokusai/mishima-pass-in-kai-province.jpg!Large.jpg,,Ukiyo-e,landscape,,forests-and-trees|Tree|Natural landscape|Sky|Adaptation|Plant,"Guimet Museum, Paris, France",Thirty-six views of Mount Fuji,,
https://www.wikiart.org/en/daniel-sambo-richter/gi-5-warriors-2008,2008,,https://uploads7.wikiart.org/00173/images/daniel-sambo-richter/gi5.jpg!Large.jpg,2008,Contemporary Realism|New European Painting,figurative|portrait,,Military person|Military officer,,,,
https://www.wikiart.org/en/jose-de-almada-negreiros/the-point-of-bah-tte-1957,1957,,https://uploads0.wikiart.org/images/jos-sobral-de-almada-negreiros/the-point-of-bah-tte-1957.jpg!Large.jpg,1957,Abstract Art,abstract,oil,Picture frame|Line,,,,
https://www.wikiart.org/en/alberto-gironella/terra-nostra-1975,1975,,https://uploads5.wikiart.org/images/alberto-gironella/terra-nostra-1975.jpg,1975,Surrealism,figurative,,Text|Font,,,,
https://www.wikiart.org/en/samuel-palmer/bally-hooley-castle-and-old-church,,,https://uploads1.wikiart.org/images/samuel-palmer/bally-hooley-castle-and-old-church.jpg!Large.jpg,,Romanticism,sketch and study,,Sketch,,,,
https://www.wikiart.org/en/consuelo-hernandez/autumn-in-the-gran-teatro-cervantes-of-tanger,2003,,https://uploads5.wikiart.org/00121/images/consuelo-hernandez/oto-o-en-el-gran-teatro-cervantes-de-t-nger-leo-lienzo-tabla-165x122cm-2002-2003.jpg!Large.jpg,2003,Realism|Magic Realism,cityscape|symbolic painting,canvas|oil,Sky|Building,,,,
https://www.wikiart.org/en/olivier-mosset/toblerone-2005,2005,,https://uploads8.wikiart.org/images/olivier-mosset/toblerone-2005.jpg,2005,Conceptual Art,installation,,Transparent material|Crystal,,,,
https://www.wikiart.org/en/robert-nickle/b5-1964,1964,,https://uploads0.wikiart.org/images/robert-nickle/b5-1964.jpg,1964,Abstract Expressionism,abstract,,Stone wall|Rectangle,,,,
https://www.wikiart.org/en/hassel-smith/untitled-1992,1992,,https://uploads5.wikiart.org/images/hassel-smith/untitled-1992.jpg,1992,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/aubrey-beardsley/self-portait-1,,,https://uploads2.wikiart.org/images/aubrey-beardsley/self-portait-1.jpg!Large.jpg,,Art Nouveau (Modern),self-portrait,,male-portraits|famous-people,,,,
https://www.wikiart.org/en/vlada-ralko/little-black-dress-2013,2013,,https://uploads0.wikiart.org/00176/images/vlada-ralko/little-black-dress-2013.jpg!Large.jpg,2013,Neo-Expressionism,figurative,,Sketch|Fashion illustration,,,,
https://www.wikiart.org/en/tea-jorjadze/the-easy-isn-t-done-easy-2007,2007,,https://uploads3.wikiart.org/images/tea-jorjadze/the-easy-isn-t-done-easy-2007.jpg,2007,Post-Minimalism,sculpture,,Table|Furniture,,,,
https://www.wikiart.org/en/andrew-wyeth/fisherman,,,https://uploads2.wikiart.org/images/andrew-wyeth/fisherman.jpg!Large.jpg,,Contemporary Realism,genre painting,,male-portraits,,,,
https://www.wikiart.org/en/helene-schjerfbeck/robber-at-the-gate-of-paradise,1924,,https://uploads1.wikiart.org/00437/images/helene-schjerfbeck/1924robber-at-the-gate-of-paradise-1924.jpg!Large.jpg,1924,,nude painting (nu),,,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-503,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-159.jpg!Large.jpg,,Surrealism,symbolic painting,,allegories-and-symbols,,,,
https://www.wikiart.org/en/erte/tennis,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,Art Deco,portrait,,designs-and-sketches|Orange,,,,
https://www.wikiart.org/en/herbert-james-draper/lancelot-and-guinevere-1895,1895,,https://uploads8.wikiart.org/00325/images/herbert-james-draper/draper-lancelotandguinevere.jpg!Large.jpg,1895,Academicism|Romanticism,literary painting,canvas|oil,,,,,
https://www.wikiart.org/en/cy-twombly/untitled-9,1959,,https://uploads1.wikiart.org/images/cy-twombly/untitled-9.jpg!Large.jpg,1959,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/jan-toorop/cover-for-psyche-by-louis-couperus-1898,1898,,https://uploads3.wikiart.org/images/jan-toorop/cover-for-psyche-by-louis-couperus-1898.jpg!Large.jpg,1898,Art Nouveau (Modern),design,,covers,,,,
https://www.wikiart.org/en/gustave-moreau/saint-sebastian-being-tended-by-saintly-women,1869,,https://uploads4.wikiart.org/images/gustave-moreau/saint-sebastian-being-tended-by-saintly-women.jpg!Large.jpg,1869,Symbolism,religious painting,oil,Christianity|saints-and-apostles|St.-Sebastian|Mythology|Sky,"Clemens-Sels-Museum, Neuss, Germany",,,
https://www.wikiart.org/en/florin-ciulache/windows-is-shutting-down-2007,2007,,https://uploads6.wikiart.org/images/florin-ciulache/windows-is-shutting-down-2007.jpg,2007,Neo-Pop Art,figurative,,Majorelle blue|Font,,,,
https://www.wikiart.org/en/theophile-steinlen/lycee-racine-fete-du-8-juin-1902-1902,1902,,https://uploads0.wikiart.org/images/theophile-steinlen/lycee-racine-fete-du-8-juin-1902-1902.jpg!Large.jpg,1902,Art Nouveau (Modern),illustration,,Text,,,,
https://www.wikiart.org/en/ronnie-landfield/the-howl-of-terror-1967,1967,,https://uploads1.wikiart.org/images/ronnie-landfield/the-howl-of-terror-1967.jpg,1967,Color Field Painting,abstract,,Rectangle|Picture frame,,,,
https://www.wikiart.org/en/isaac-israels/dressers-chez-paquin,,,https://uploads0.wikiart.org/00326/images/isaac-israels/israels-essayeuse.jpg!Large.jpg,,Impressionism,genre painting|portrait,,,,,,
https://www.wikiart.org/en/jamie-wyeth/portrait-of-shorty-1963,1963,,https://uploads6.wikiart.org/images/jamie-wyeth/portrait-of-shorty-1963.jpg!Large.jpg,1963; United States|1963,Contemporary Realism,portrait,,male-portraits|Head|Chin|Human|Eye|Neck,Private Collection,,,
https://www.wikiart.org/en/konstantin-korovin/moonlit-night-winter-1913,1913,,https://uploads6.wikiart.org/images/konstantin-korovin/moonlit-night-winter-1913.jpg!Large.jpg,1913,Impressionism,landscape,canvas|oil,winter|streets-and-squares|houses-and-buildings|Violet,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/walter-sickert/baccarat-the-fur-cape-1920,1920,,https://uploads3.wikiart.org/images/walter-sickert/baccarat-the-fur-cape-1920.jpg!Large.jpg,1920,Impressionism,genre painting,,male-portraits|female-portraits,,,,
https://www.wikiart.org/en/henri-matisse/portrait-of-margurite-sleeping,1920,,https://uploads6.wikiart.org/images/henri-matisse/portrait-of-margurite-sleeping.jpg!Large.jpg,1920,Post-Impressionism,portrait,,Lady,,,,
https://www.wikiart.org/en/maurice-utrillo/the-church-of-st-bernard-ain-in-summer,,,https://uploads7.wikiart.org/images/maurice-utrillo/the-church-of-st-bernard-ain-in-summer.jpg!Large.jpg,,Post-Impressionism,cityscape,canvas|oil,summer|Church|Building|Sky|Place of worship|Chapel,Private Collection,,,
https://www.wikiart.org/en/albert-bierstadt/indian-camp-1859,1859,,https://uploads4.wikiart.org/images/albert-bierstadt/indian-camp-1859.jpg!Large.jpg,1859,Luminism,genre painting,paper|oil,fires-and-floods|group-portraits|forests-and-trees|Tent,Private Collection,,,
https://www.wikiart.org/en/sergey-ryabchenko/stroganovskiy-most-1976,1976,,https://uploads0.wikiart.org/00158/images/sergey-ryabchenko/30-42-1976.JPG!Large.JPG,1976|1976; Ukraine,Realism|Socialist Realism,cityscape,paper|linocut,Arch|Viaduct,,,,
https://www.wikiart.org/en/alighiero-boetti/zig-zag-1967,1967,,https://uploads8.wikiart.org/images/alighiero-boetti/zig-zag-1967.jpg,1967,Conceptual Art,sculpture,,Product|Shelf|Furniture|Drawer|Desk organizer,,,,
https://www.wikiart.org/en/eyvind-earle/purple-treeand-mountains,,,https://uploads8.wikiart.org/images/eyvind-earle/purple-treeand-mountains.jpg!Large.jpg,,Magic Realism,landscape,,mountains|Water|Organism,,,,
https://www.wikiart.org/en/konstantin-korovin/winter-1914,1914,,https://uploads1.wikiart.org/images/konstantin-korovin/winter-1914.jpg!Large.jpg,1914,Impressionism,landscape,,winter|houses-and-buildings|House,,,,
https://www.wikiart.org/en/peter-laszlo-peri/space-constructions-from-der-sturm-portfolio-1923,1923,,https://uploads1.wikiart.org/00163/images/peter-laszlo-peri/img-5207.jpeg!Large.jpeg,1923,Constructivism,abstract,collage|linocut,Font|Logo,,,,
https://www.wikiart.org/en/jean-leon-gerome/bashi-bazouk-singing,1868,,https://uploads7.wikiart.org/images/jean-leon-gerome/bashi-bazouk-singing.jpg,1868,Orientalism,genre painting,,,"Walters Art Museum, Baltimore, MD, US",,,
https://www.wikiart.org/en/ruth-vollmer/musical-forest-1961,1961,,https://uploads2.wikiart.org/images/ruth-vollmer/musical-forest-1961.jpg,1961,Minimalism,sculpture,,Bowl|Monochrome photography,,,,
https://www.wikiart.org/en/john-henry-twachtman/spring-landscape-1891,1891,,https://uploads4.wikiart.org/images/john-henry-twachtman/spring-landscape-1891.jpg!Large.jpg,1891,Impressionism,landscape,pastel|paper,spring|forests-and-trees|Bank|Tree,,,,
https://www.wikiart.org/en/cindy-sherman/untitled-a-1975,1975,,https://uploads8.wikiart.org/images/cindy-sherman/untitled-a-1975.jpg,1975,Feminist Art,photo,,Face|Facial expression|Clothing|Hat|Lip|Head|Beauty|Smile|Skin,,Untitled A-E,,
https://www.wikiart.org/en/yinka-shonibare/pan-2018,2018,,https://uploads0.wikiart.org/00309/images/yinka-shonibare/pan-2018.jpg!Large.jpg,2018,Contemporary|Postcolonial art,sculpture,,Figurine|Mannequin|Joint|Statue|Human body,,,,
https://www.wikiart.org/en/cindy-sherman/untitled-film-still-9-1977,1977,,https://uploads2.wikiart.org/images/cindy-sherman/untitled-film-still-9-1977.jpg!Large.jpg,1977,Feminist Art,photo,,Photograph|Vehicle,,Untitled Film Stills,,
https://www.wikiart.org/en/kluza/chalupy-welcome-to,2017,,https://uploads4.wikiart.org/00133/images/kluza/pawe-kluza-cha-upy-welcome-to-32x24cm.jpg!Large.jpg,2017,Naïve Art (Primitivism),landscape,,,,,,
https://www.wikiart.org/en/charles-philippe-lariviere/marshal-exelmans-1852,1852,,https://uploads3.wikiart.org/00333/images/charles-philippe-lariviere/marshal-exelmans.jpg,1852,Academicism,portrait,,,,,,
https://www.wikiart.org/en/gerard-sekoto/the-song-of-the-pick-1947,1947,,https://uploads0.wikiart.org/images/gerard-sekoto/the-song-of-the-pick-1947.jpg,1947,Social Realism,genre painting,,,,,,
https://www.wikiart.org/en/benjamin-constant/contemplation,,,https://uploads3.wikiart.org/00257/images/benjamin-constant/benjamin-constant-contemplation.jpg!Large.jpg,,Romanticism,genre painting,oil,Lady,,,,
https://www.wikiart.org/en/paul-cezanne/river-in-the-plain,1868,,https://uploads2.wikiart.org/images/paul-cezanne/river-in-the-plain.jpg!Large.jpg,1868,Romanticism,landscape,oil,Tree|Sky,,,,
https://www.wikiart.org/en/john-frederick-herring-sr/rabbits-1852,1852,,https://uploads4.wikiart.org/00287/images/john-frederick-herring-sr/rabbits-1852.jpg!Large.jpg,1852,Romanticism,animal painting,,,,,,
https://www.wikiart.org/en/dan-witz/scrum-study-the-flash-2015,2015,,https://uploads6.wikiart.org/00139/images/dan-witz/scrum-study-the-flash-2015-flat-copy.jpg!Large.jpg,2015,Hyper-Realism,figurative,,Hand|Human|Finger|Muscle,,,,
https://www.wikiart.org/en/august-von-pettenkofen/gypsy-family-1868,1868,,https://uploads4.wikiart.org/00345/images/august-von-pettenkofen/august-von-pettenkofen-gypsy-family-o-79-slovak-national-gallery.jpg!Large.jpg,1868,Realism,genre painting,oil,gypsies,,,,
https://www.wikiart.org/en/pablo-picasso/jeanne-reclining-nude-1901,1901,,https://uploads2.wikiart.org/images/pablo-picasso/jeanne-reclining-nude-1901.jpg!Large.jpg,1901,Post-Impressionism,nude painting (nu),canvas|oil,female-nude,,,Early Years,
https://www.wikiart.org/en/auguste-edouart/jane-anderson-esther-ainslie-helena-anderson-mrs-arkley-charles-atherton,,,https://uploads5.wikiart.org/images/auguste-edouart/jane-anderson-esther-ainslie-helena-anderson-mrs-arkley-charles-atherton.jpg!Large.jpg,,Romanticism,genre painting,,silhouette,,,,
https://www.wikiart.org/en/henri-fantin-latour/the-birth-of-christ,,,https://uploads1.wikiart.org/images/henri-fantin-latour/the-birth-of-christ.jpg!Large.jpg,,Symbolism,religious painting,,Mythology|Human,,,,
https://www.wikiart.org/en/ilya-repin/portrait-of-artist-vladimir-samoilov-1902,1902,,https://uploads5.wikiart.org/images/ilya-repin/portrait-of-artist-vladimir-samoilov-1902.jpg!Large.jpg,1902,Realism,portrait,,,,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/6-works-wildflower-dreaming-dry-season-1995,1995,,https://uploads8.wikiart.org/00333/images/emily-kame-kngwarreye/6-works-wildflower-dreaming-dry-season-1995.jpg!Large.jpg,1995,Native Art,abstract,,,,,,
https://www.wikiart.org/en/maki-haku/ji-1-a-1991,,,https://uploads0.wikiart.org/images/maki-haku/ji-1-a-1991.jpg,,Sōsaku hanga,abstract,,,,,,
https://www.wikiart.org/en/balthus/patience-1955,1955,,https://uploads1.wikiart.org/images/balthus/patience-1955.jpg!Large.jpg,1955,Expressionism,genre painting,canvas|oil,animals|cats|characters-and-emotions,Private Collection,,,
https://www.wikiart.org/en/charles-francois-daubigny/the-bog-in-the-sunset-1861,1861,,https://uploads4.wikiart.org/images/charles-francois-daubigny/the-bog-in-the-sunset-1861.jpg,1861|1861; France,Realism,landscape,panel|oil,birds|sunrise-and-sunset|lakes-and-ponds|Sky,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/jacek-yerka/time-tuner-2006,2006,,https://uploads6.wikiart.org/images/jacek-yerka/time-tuner-2006.jpg,2006; Poland|2006,Surrealism,animal painting,,instruments-and-mechanisms|clocks-and-hourglasses,,,,
https://www.wikiart.org/en/carlos-schwabe/femme-au-berceau-parmi-les-fleurs,,,https://uploads0.wikiart.org/00328/images/carlos-schwabe/femme-au-berceau.jpg!Large.jpg,,Art Nouveau (Modern),portrait,,,,,,
https://www.wikiart.org/en/martiros-sarian/portrait-of-the-poet-yeghishe-charents-1923,1923,,https://uploads3.wikiart.org/images/martiros-saryan/portrait-of-the-poet-yeghishe-charents-1923.jpg!Large.jpg,1923; Armenia|1923,Expressionism,portrait,canvas|oil,male-portraits|Face|Cheek|Head|Chin,,,,
