url,Create Date,Create Location,Date,image_url,Style,Genre,Media,tags,Location,Series,Period,Theme
https://www.wikiart.org/en/paul-emile-chabas/la-baigneuse,1905,,1905|c.1905; France,https://uploads2.wikiart.org/00396/images/paul-emile-chabas/1-id-26623-4-01-2.jpg!Large.jpg,Art Deco,nude painting (nu)|figurative,oil|canvas,female-nude,,,,
https://www.wikiart.org/en/thomas-dewing/the-days-1886,1886,,1886,https://uploads4.wikiart.org/00114/images/thomas-dewing/the-days-1886.jpg!Large.jpg,Romanticism,genre painting,,Mythology,,,,
https://www.wikiart.org/en/john-mclaughlin/number-11-1964,1964,,1964,https://uploads0.wikiart.org/images/john-mclaughlin/number-11-1964.jpg,Minimalism,abstract,,,,,,
https://www.wikiart.org/en/hans-bellmer/the-woman-at-the-cathedral-1948,1948,,1948,https://uploads5.wikiart.org/images/hans-bellmer/the-woman-at-the-cathedral-1948.jpg,Surrealism,sketch and study,,,,,,
https://www.wikiart.org/en/eyvind-earle/sierra-madre-foothills-1988,1988,,1988; United States|1988,https://uploads2.wikiart.org/images/eyvind-earle/sierra-madre-foothills-1988.jpg!Large.jpg,Magic Realism,landscape,,cliffs-and-rocks|Natural landscape|Mountain|Sky|Grass|Leaf|Hill,,,,
https://www.wikiart.org/en/ramon-casas/68bc12880c76d4e30657d96ffecbbeba-1899,1899,,1899,https://uploads5.wikiart.org/00333/images/ramon-casas/68bc12880c76d4e30657d96ffecbbeba.jpg!Large.jpg,Art Nouveau (Modern),genre painting,oil,,"Museum of Montserrat, Barcelona, Spain",,,
https://www.wikiart.org/en/giovanni-fattori/mary-stuart-at-crookstone-1861,1861,,1861,https://uploads6.wikiart.org/00360/images/giovanni-fattori/fattori-painting.jpg!Large.jpg,Romanticism,history painting,,1860s paintings from Italy,"Palazzo Pitti, Florence, Italy",,,
https://www.wikiart.org/en/george-frederick-watts/sir-galahad-1862,1862,,1862,https://uploads1.wikiart.org/images/george-frederick-watts/sir-galahad-1862.jpg!Large.jpg,Romanticism,literary painting,oil|canvas,"knights-and-warriors|fictional-characters|Thomas-Malory-""Le-Morte-d'Arthur""|Mythology","Fogg Museum (Harvard Art Museums), Cambridge, MA, US",,,
https://www.wikiart.org/en/albert-gleizes/man-on-a-balcony-portrait-of-dr-th-o-morinaud-1912,1912,,1912,https://uploads8.wikiart.org/images/albert-gleizes/man-on-a-balcony-portrait-of-dr-th-o-morinaud-1912.jpg,Cubism,portrait,,,,,,
https://www.wikiart.org/en/henri-matisse/the-green-dress-1919,1919,,1919,https://uploads4.wikiart.org/00136/images/henri-matisse/the-green-dress-1919.jpg!Large.jpg,,portrait,,Prophet,,,,
https://www.wikiart.org/en/currier-and-ives/hero-and-flora-temple-1856,1856,,1856,https://uploads4.wikiart.org/images/currier-and-ives/hero-and-flora-temple-1856.jpg,Romanticism,genre painting,,Horse|Sky|Bridle|Rein|Horse trainer|Plain,,Horse Racing,,
https://www.wikiart.org/en/henri-matisse/oysters-and-wooden-armchair-1943,1943,,1943,https://uploads0.wikiart.org/00134/images/henri-matisse/oysters-and-wooden-armchair-1943-1.jpg!Large.jpg,Expressionism,still life,,,,,,
https://www.wikiart.org/en/sue-coe/elejanjaweed,,,,https://uploads0.wikiart.org/images/sue-coe/elejanjaweed.jpg!Large.jpg,Social Realism,genre painting,,animals|military-and-soldiers|elephants|Mythology|Textile,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/sorrento-vesuvius-in-the-evening-1924,1924,,1924,https://uploads8.wikiart.org/images/pyotr-konchalovsky/sorrento-vesuvius-in-the-evening-1924.jpg,Post-Impressionism,landscape,,Alps|Mountain|Hill,,,,
https://www.wikiart.org/en/gustave-courbet/seascape-1866,1866,,1866,https://uploads0.wikiart.org/images/gustave-courbet/seascape-1866.jpg!Large.jpg,Realism,marina,oil|canvas,seas-and-oceans|Sky|Horizon|Sea|morning|Cloud|Calm|Atmosphere,"Norton Simon Museum, Pasadena, CA, US",,,
https://www.wikiart.org/en/luc-tuymans/flemish-village-1995,1995,,1995|1995; Belgium,https://uploads3.wikiart.org/images/luc-tuymans/flemish-village-1995.jpg!Large.jpg,New European Painting,cityscape,oil|canvas,streets-and-squares|houses-and-buildings|folk-architecture,,,,
https://www.wikiart.org/en/henri-matisse/the-musketeer-1903,1903,,1903,https://uploads2.wikiart.org/00132/images/henri-matisse/the-musketeer-1903.jpg!Large.jpg,Contemporary Realism,genre painting,,,,,,
https://www.wikiart.org/en/vasily-sadovnikov/view-of-the-anichkov-palace-from-the-fontanka-river-1838,1838,,1838,https://uploads0.wikiart.org/images/vasily-sadovnikov/view-of-the-anichkov-palace-from-the-fontanka-river-1838.jpg!Large.jpg,Realism,cityscape,watercolor|paper,streets-and-squares|rivers-and-waterfalls|St.-Petersburg|palaces-and-mausoleums|Classical architecture|Building|Ancient roman architecture|Palace,,,,
https://www.wikiart.org/en/camille-pissarro/landscape-varenne-saint-hilaire,1865,,1865,https://uploads1.wikiart.org/images/camille-pissarro/landscape-varenne-saint-hilaire.jpg!Large.jpg,Realism,landscape,oil|canvas,Tree|Sky,Private Collection,,,
https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-with-a-rose-in-her-hat-1913,1913,,1913,https://uploads5.wikiart.org/images/pierre-auguste-renoir/young-woman-with-a-rose-in-her-hat-1913.jpg!Large.jpg,Impressionism,portrait,,Lady,,,Later Years,
https://www.wikiart.org/en/victor-borisov-musatov/lady-seated-with-a-tapestry-in-the-background-1903,1903,,1903|1903; Russian Federation,https://uploads8.wikiart.org/images/victor-borisov-musatov/lady-seated-with-a-tapestry-in-the-background-1903.jpg!Large.jpg,Post-Impressionism,portrait,pastel,female-portraits|Lady,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/alexander-clarot/portrait-of-a-girl-1835,1835,,1835,https://uploads2.wikiart.org/00332/images/alexander-clarot/manca-2.png,Romanticism,portrait,paper|charcoal,,,,,
https://www.wikiart.org/en/vincent-van-gogh/still-life-french-novels,1888,"Arles, Bouches-du-Rhône","c.1888; Arles, Bouches-du-Rhône, France|1888|Arles, Bouches-du-Rhône",https://uploads3.wikiart.org/images/vincent-van-gogh/still-life-french-novels.jpg!Large.jpg,Post-Impressionism,still life,oil|canvas,books-and-letters|flowers-and-plants,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/maruja-mallo/den-of-fossils-1930,1930,,1930,https://uploads8.wikiart.org/00215/images/maruja-mallo/de02125-0.jpg!Large.jpg,Surrealism,symbolic painting,,,,,,
https://www.wikiart.org/en/jack-armstrong/cosmic-x-1-2010,1999,"Los Angeles, California","Los Angeles, California|1999|1999; Los Angeles, California, United States",https://uploads0.wikiart.org/00349/images/jack-armstrong/cosmic-extentionalism-1.jpg!Large.jpg,Abstract Expressionism,abstract,acrylic|canvas,,Private Collection,,,
https://www.wikiart.org/en/oswald-achenbach/italian-landscape-1894,1894,,1894,https://uploads2.wikiart.org/00314/images/oswald-achenbach/achenbach-italian-landscape.jpg,Romanticism,landscape,,Natural landscape|Nature|Atmospheric phenomenon|morning|Sky|sunlight,,,,
https://www.wikiart.org/en/kathe-kollwitz/not_detected_235996,,,,https://uploads5.wikiart.org/images/kathe-kollwitz/not_detected_235996.jpg!Large.jpg,Expressionism,allegorical painting,,mother-and-child|Sketch|Figure drawing|Sitting,,,,
https://www.wikiart.org/en/byam-shaw/faust-no-thou-shalt-pray-no-more-1910,1910,,1910,https://uploads3.wikiart.org/00188/images/byam-shaw/faust-no-thou-shalt-pray-no-more-by-byam-shaw.jpg!Large.jpg,Romanticism|Art Nouveau (Modern),literary painting,,Faust|Marguerite,,,,
https://www.wikiart.org/en/toyen/head-of-a-feline-beast-1955,1955,,1955,https://uploads6.wikiart.org/00453/images/toyen/1955hlava-ko-kov-t-elmy-1955.jpg!Large.jpg,,,,,,,,
https://www.wikiart.org/en/jacques-villon/bibi-shining-shoes-1900,1900,,1900,https://uploads8.wikiart.org/images/jacques-villon/bibi-shining-shoes-1900.jpg,Art Nouveau (Modern),genre painting,,Sitting|Sketch,,,,
https://www.wikiart.org/en/rodrigo-franzao/music-box-2016,2016,,2016; Brazil|2016,https://uploads2.wikiart.org/00105/images/rodrigo-franzao/2a.jpg,Contemporary,installation,wire|fabric|acrylic,Plate|Circle|Dishware,,,,
https://www.wikiart.org/en/ancient-egyptian-painting/fragmentary-scene-of-foreigners-tomb-of-senenmut--1458,1458 BC,,1458 BC,https://uploads8.wikiart.org/00244/images/ancient-egyptian-painting/fragmentary-scene-of-foreigners-tomb-of-senenmut-original-ca-1479-1458-b-c.jpg!Large.jpg,New Kingdom,genre painting,,,,,,Wall and Panel painting
https://www.wikiart.org/en/salvador-dali/knights-of-death,1937,,1937,https://uploads1.wikiart.org/images/salvador-dali/knights-of-death.jpg!Large.jpg,Surrealism,allegorical painting,oil|canvas,,,,Surrealism Period (1929-1940),
https://www.wikiart.org/en/roberto-ferri/the-morning-son-2013,2013,,2013|2013; Italy,https://uploads6.wikiart.org/00169/images/roberto-ferri/the-morning-son-il-figlio-del-mattino.jpg!Large.jpg,Neo-baroque|Kitsch,nude painting (nu),,Barechested|Male|Muscle|Leg|Human body,,,,
https://www.wikiart.org/en/natori-shunsen/kotar-in-the-role-of-yayoi-1915,1915,,1915,https://uploads8.wikiart.org/images/natori-shunsen/kotar-in-the-role-of-yayoi-1915.jpg!Large.jpg,Shin-hanga,yakusha-e,,Hair|Geisha|Hairstyle|Eyebrow|Cheek|Forehead|Shimada,,,,
https://www.wikiart.org/en/stanley-spencer/welders-centre-1945,1945,,1945,https://uploads8.wikiart.org/00302/images/stanley-spencer/welders-centre-1.jpg!Large.jpg,Neo-Romanticism,genre painting,,,,Shipbuilding on the Clyde,,
https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol-1885,1885,,1885,https://uploads2.wikiart.org/images/henri-martin/fountain-in-marquayrol-1885.jpg!Large.jpg,Divisionism,landscape,oil|canvas,flowers-and-plants|gardens-and-parks|Natural landscape|Pond|Botany|Tree|Garden|Plant|Botanical garden,Private Collection,,,
https://www.wikiart.org/en/alan-tellez/music,,,,https://uploads7.wikiart.org/00314/images/alan-tellez/la-m-sica.jpg!Large.jpg,Outsider art,figurative,,,,,,
https://www.wikiart.org/en/edward-poynter/helena-and-hermia-1901,1901,,1901,https://uploads5.wikiart.org/00129/images/edward-poynter/sir-edward-j-poynter-helena-and-hermia-google-art-project.jpg!Large.jpg,Academicism,literary painting,oil|canvas,Statue|Picture frame,"Art Gallery of South Australia (AGSA), Adelaide, Australia",,,
https://www.wikiart.org/en/pierre-emmanuel-damoye/apres-la-giboulee-sologne-1891,1891,,1891,https://uploads6.wikiart.org/images/pierre-emmanuel-damoye/apres-la-giboulee-sologne-1891.jpg!Large.jpg,Impressionism,landscape,,Meadow,,,,
https://www.wikiart.org/en/william-simpson/camp-of-the-naval-brigade-before-sebastopol-1855,1855,,1855,https://uploads7.wikiart.org/images/william-simpson/camp-of-the-naval-brigade-before-sebastopol-1855.jpg,Realism,battle painting,,Geology,,,,
https://www.wikiart.org/en/alexander-bogen/safed-in-yellow-1971,1971,,1971,https://uploads5.wikiart.org/00323/images/alexander-bogen/safed-in-yellow-1971.jpg!Large.jpg,Figurative Expressionism,portrait,,,,,,
https://www.wikiart.org/en/alfred-sisley/the-seine-at-point-du-jour-1878,1878,,1878,https://uploads7.wikiart.org/images/alfred-sisley/the-seine-at-point-du-jour-1878.jpg!Large.jpg,Impressionism,landscape,oil|canvas,rivers-and-waterfalls|boats-and-ships|Boat|Vehicle|Watercraft,Private Collection,,,
https://www.wikiart.org/en/faith-ringgold/freedom-of-speech-1990,1990,,1990,https://uploads6.wikiart.org/00333/images/faith-ringgold/freedom-of-speech-1990.jpg,Postcolonial art,figurative,,,,,,
https://www.wikiart.org/en/claude-monet/the-doges-palace-seen-from-san-giorgio-maggiore-4,1908,,1908,https://uploads6.wikiart.org/images/claude-monet/the-doges-palace-seen-from-san-giorgio-maggiore-4.jpg!Large.jpg,Impressionism,cityscape,,,,The Doges' Palace Seen from San Giorgio Maggiore,,
https://www.wikiart.org/en/dorrit-black/study-for-nocturne-wynyard-square-1932,1932,,1932,https://uploads0.wikiart.org/00207/images/dorrit-black/study-for-nocturne-wynyard-square-1932.jpg!Large.jpg,Cubism,sketch and study,,Sketch,"Art Gallery of New South Wales (AGNSW), Sydney, Australia",,,
https://www.wikiart.org/en/alexander-khvostenko-khvostov/costume-design-carmen-mercedes-frasquita-1948,1948,,1948,https://uploads8.wikiart.org/00124/images/alexander-khvostenko-khvostov/costume-design-carmen-mercedes-frasquita-1948.jpg!Large.jpg,Art Nouveau (Modern),design,,costume design|Dance,,,,
https://www.wikiart.org/en/richard-pousette-dart/undulation-1942,1942,,1942,https://uploads8.wikiart.org/images/richard-pousette-dart/undulation-1942.jpg!Large.jpg,Abstract Expressionism,abstract,,Pattern,,,,
https://www.wikiart.org/en/saverio-della-gatta/the-seller-of-watermelons-1799,1799,,1799,https://uploads2.wikiart.org/00330/images/saverio-della-gatta/saverio-della-gatta-a-set-of-three-neapolitan-costume-studies-and-a-se-d5488587-004g.jpg!Large.jpg,Romanticism,genre painting,gouache|watercolor|paper,,Private Collection,,,
https://www.wikiart.org/en/konstantinos-volanakis/the-port-of-volos-1,,,,https://uploads4.wikiart.org/images/konstantinos-volanakis/the-port-of-volos-1.jpg!Large.jpg,Impressionism,cityscape,,Boat|Vehicle|Sailing ship|East indiaman|Watercraft|Ship of the line|Flagship|Clipper|Fluyt,,,,
https://www.wikiart.org/en/adrian-piper/lsd-self-portrait-from-the-inside-out-1966,1966,,1966,https://uploads7.wikiart.org/00333/images/adrian-piper/lsd-self-portrait-from-the-inside-out-1966-acrylic-on-canvas.jpg!Large.jpg,Op Art|Feminist Art,self-portrait,acrylic|canvas,drugs,,,,
https://www.wikiart.org/en/pierre-auguste-renoir/head-of-a-young-woman-wearing-a-blue-scarf-madame-henriot-1876,1876,,1876,https://uploads1.wikiart.org/images/pierre-auguste-renoir/head-of-a-young-woman-wearing-a-blue-scarf-madame-henriot-1876.jpg!Large.jpg,Impressionism,portrait,oil|canvas,Face|Hair|Lady|Head|Cheek|Nose,Private Collection,,Association with Impressionists,
https://www.wikiart.org/en/theodor-severin-kittelsen/grynaas-ole-pedersen,,,,https://uploads8.wikiart.org/images/theodor-severin-kittelsen/grynaas-ole-pedersen.jpg!Large.jpg,Realism,portrait,,Line,,,,
https://www.wikiart.org/en/maximilien-luce/maitres-de-laffiche,,,,https://uploads5.wikiart.org/00328/images/maximilien-luce/ma-tres-de-l-affiche-v-3-pl-139-luce-1.jpg!Large.jpg,Post-Impressionism,poster,,,,,,
https://www.wikiart.org/en/currier-and-ives/woodcock-shooting-1852,1852,,1852,https://uploads0.wikiart.org/images/currier-and-ives/woodcock-shooting-1852.jpg,Romanticism,genre painting,,Tree|Hunting dog|Pointer|Textile,,,,
https://www.wikiart.org/en/arkhip-kuindzhi/night-1,1908,,1908,https://uploads3.wikiart.org/images/arkhip-kuindzhi/night-1.jpg!Large.jpg,Realism,landscape,oil|canvas,sun-and-moon|rivers-and-waterfalls|twilight-and-night|Sky|moon|Light|Horizon|Astronomical object|Atmosphere|Atmospheric phenomenon|Cloud|Celestial event|night,"Russian Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/martiros-sarian/workers-1927,1927,,1927,https://uploads8.wikiart.org/images/martiros-saryan/workers-1927.jpg!Large.jpg,Socialist Realism|Expressionism,genre painting,,handwork,,,,
https://www.wikiart.org/en/alfred-parsons/the-pear-orchard-1903,1903,,1903,https://uploads7.wikiart.org/images/alfred-parsons/the-pear-orchard-1903.jpg!Large.jpg,Realism,landscape,,Tree|Natural landscape|Nature|spring|Blossom|Natural environment|Plant|Woody plant|Flower,,,,
https://www.wikiart.org/en/serge-sudeikin/christmas-eve,,,,https://uploads8.wikiart.org/images/serge-sudeikin/christmas-eve.jpg!Large.jpg,Art Nouveau (Modern),design,,designs-and-sketches|scene-design|Arch|Landmark|Facade|Building,,,,
https://www.wikiart.org/en/robert-mangold/series-of-three-1984,1984,,1984,https://uploads5.wikiart.org/images/robert-mangold/series-of-three-1984.jpg,Minimalism,abstract,lithography,Orange|Rectangle,,,,
https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-and-the-tower-d-allban-on-the-sun,1894,,1894,https://uploads8.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-and-the-tower-d-allban-on-the-sun.jpg!Large.jpg,Impressionism,cityscape,,Holy places,,Rouen Cathedral,,
https://www.wikiart.org/en/jeremy-moon/untitled-1972-1,1972,,1972,https://uploads6.wikiart.org/images/jeremy-moon/untitled-1972-1.jpg,Post-Painterly Abstraction,abstract,,Pattern|Line|monochrome,"Tate Britain, London, UK",,,
https://www.wikiart.org/en/willem-van-genk/trolleybus-1995,1995,,1995,https://uploads1.wikiart.org/images/willem-van-genk/trolleybus-1995.jpg,Outsider art,sculpture,,Vehicle|Transport|Toy|Model car,,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/portrait-of-dodo-with-hat,,,,https://uploads0.wikiart.org/images/ernst-ludwig-kirchner/portrait-of-dodo-with-hat.jpg!Large.jpg,Expressionism,portrait,,female-portraits|Lady|Sketch|Hairstyle,,,,
https://www.wikiart.org/en/albert-anker/la-parisienne,,,,https://uploads6.wikiart.org/images/albert-anker/la-parisienne.jpg!Large.jpg,Realism,portrait,,Lady,,,,
https://www.wikiart.org/en/james-tissot/caricature-of-thomas-egerton-2nd-earl-of-wilton,1873,,1873,https://uploads3.wikiart.org/images/james-tissot/caricature-of-thomas-egerton-2nd-earl-of-wilton.jpg,Realism,caricature,,male-portraits|famous-people|Gentleman|Suit|Standing|Male|Formal wear|Headgear,,,,
https://www.wikiart.org/en/vasily-surikov/view-of-krasnoyarsk-1887,1887,Krasnoyarsk,"1887|Krasnoyarsk|1887; Krasnoyarsk, Russian Federation",https://uploads1.wikiart.org/images/vasily-surikov/view-of-krasnoyarsk-1887.jpg!Large.jpg,Realism,landscape,,castles-and-fortresses|cliffs-and-rocks|Sky,,,,
https://www.wikiart.org/en/jean-dubuffet/site-with-four-characters,1981,,1981,https://uploads0.wikiart.org/images/jean-dubuffet/site-with-four-characters.jpg,Art Brut,figurative,,,,,,
https://www.wikiart.org/en/charles-sprague-pearce/young-brittany-girl,,,,https://uploads2.wikiart.org/00127/images/charles-sprague-pearce/young-brittany-girl.jpg!Large.jpg,Divisionism|Impressionism,portrait,oil|canvas,Lady|Brittany,"Indianapolis Museum of Art (IMA), Indianapolis, IN, US",,,
https://www.wikiart.org/en/walter-battiss/below-drummond-natal,,,,https://uploads5.wikiart.org/images/walter-battiss/below-drummond-natal.jpg,Impressionism,landscape,,Plant|Ecoregion|Mountain,,,,
https://www.wikiart.org/en/jean-francois-millet/portrait-of-armand-ono,1843,,1843,https://uploads5.wikiart.org/images/jean-francois-millet/portrait-of-armand-ono.jpg!Large.jpg,Realism,portrait,oil|canvas,male-portraits|Lady,"Musée Thomas-Henry, Cherbourg, France",,,
https://www.wikiart.org/en/nadezda-petrovic/ships-down-the-sava,,,,https://uploads3.wikiart.org/00312/images/nadezda-petrovic/petrovic-ships-down-the-sava.jpg,Post-Impressionism,marina,,Vehicle|Boat,,,,
https://www.wikiart.org/en/serge-poliakoff/composition-jaune-mauve-bleu-et-noir-la-table-d-or-1952,1952,,1952,https://uploads5.wikiart.org/images/serge-poliakoff/composition-jaune-mauve-bleu-et-noir-la-table-d-or-1952.jpg,Tachisme,abstract,,Floor|Tile|Line,,,,
https://www.wikiart.org/en/maria-primachenko/taras-hryhorovych-shevchenko-arrives-from-his-exile-to-flowering-ukraine-1968,1968,,1968,https://uploads3.wikiart.org/images/maria-prymachenko/taras-hryhorovych-shevchenko-arrives-from-his-exile-to-flowering-ukraine-1968.jpg!Large.jpg,Naïve Art (Primitivism),portrait,gouache|paper,famous-people|Taras-Shevchenko,,,,
https://www.wikiart.org/en/alexey-venetsianov/old-nurse-in-shlychkov,1829,,1829,https://uploads3.wikiart.org/images/alexey-venetsianov/old-nurse-in-shlychkov.jpg!Large.jpg,Realism,portrait,oil|canvas,female-portraits,,,,
https://www.wikiart.org/en/paula-modersohn-becker/seated-female-nude-1905,1905,,1905,https://uploads8.wikiart.org/images/paula-modersohn-becker/seated-female-nude-1905.jpg!Large.jpg,Expressionism,sketch and study,coal|paper,female-nude|Sketch|Figure drawing,,,,
https://www.wikiart.org/en/edward-poynter/cave-of-the-storm-nymphs-1903,1903,,1903,https://uploads5.wikiart.org/00129/images/edward-poynter/sir-edward-john-poynter-cave-of-the-storm-nymphs.jpg!Large.jpg,Romanticism|Academicism,nude painting (nu)|mythological painting,oil|canvas,Mythology,Private Collection,,,
https://www.wikiart.org/en/nicolae-darascu/landscape-from-provence-1913,1913,,1913,https://uploads6.wikiart.org/images/nicolae-darascu/landscape-from-provence-1913.jpg!Large.jpg,Post-Impressionism,landscape,,,,,,
https://www.wikiart.org/en/christopher-wilmarth/the-whole-soul-summed-up-1979,1979,,1979,https://uploads2.wikiart.org/images/christopher-wilmarth/the-whole-soul-summed-up-1979.jpg,Post-Minimalism,abstract,,Brown|Rectangle,,,,
https://www.wikiart.org/en/judith-scott/untitled,,,,https://uploads1.wikiart.org/00314/images/judith-scott/untitled-sculpture-1.jpg!Large.jpg,Outsider art,sculpture,,Thread,,,,
https://www.wikiart.org/en/hakuin-ekaku/chrysanthemums,,,,https://uploads7.wikiart.org/images/hakuin-ekaku/chrysanthemums.jpg!Large.jpg,Ink and wash painting,flower painting,,Organism,,,,
https://www.wikiart.org/en/kaoru-kawano/girl-in-shell-1960,1960,,1960,https://uploads1.wikiart.org/images/kaoru-kawano/girl-in-shell-1960.jpg,Sōsaku hanga,figurative,,,,,,
https://www.wikiart.org/en/hiroshige/seba,,,,https://uploads3.wikiart.org/images/hiroshige/seba.jpg!Large.jpg,Ukiyo-e,landscape,,sun-and-moon|boats-and-ships|forests-and-trees,,The Sixty-Nine Stations of the Kisokaido,,
https://www.wikiart.org/en/vincent-van-gogh/view-of-royal-road-ramsgate-1876,1876,Ramsgate,"1876|Ramsgate|1876; Ramsgate, United Kingdom",https://uploads2.wikiart.org/images/vincent-van-gogh/view-of-royal-road-ramsgate-1876.jpg!Large.jpg,Realism,sketch and study,,streets-and-squares|lanterns,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/jean-dubuffet/earth-s-mantle,1958,,1958,https://uploads7.wikiart.org/images/jean-dubuffet/earth-s-mantle.jpg,Tachisme,abstract,,Brown|Beige,,Texturologies,,
https://www.wikiart.org/en/sergey-solomko/france-blesses-his-children-before-the-sacred-heart-of-jesus,,,,https://uploads1.wikiart.org/images/sergey-solomko/france-blesses-his-children-before-the-sacred-heart-of-jesus.jpg!Large.jpg,Art Nouveau (Modern),allegorical painting,,Jesus-Christ|Prophet|Blessing,,,,
https://www.wikiart.org/en/vincent-van-gogh/blossoming-almond-branch-in-a-glass-1888,1888,"Arles, Bouches-du-Rhône","1888|Arles, Bouches-du-Rhône|1888; Arles, Bouches-du-Rhône, France",https://uploads4.wikiart.org/images/vincent-van-gogh/blossoming-almond-branch-in-a-glass-1888(1).jpg!Large.jpg,Post-Impressionism,flower painting,oil|canvas,flowers-and-plants|Flower|Plant|Flowerpot|spring|Branch|Vase,"Van Gogh Museum, Amsterdam, Netherlands",,,
https://www.wikiart.org/en/aldemir-martins/vase-with-flowers-1990,1990,,1990,https://uploads0.wikiart.org/images/aldemir-martins/vase-with-flowers-1990.jpg!Large.jpg,Naïve Art (Primitivism),flower painting,,Flower,,,,
https://www.wikiart.org/en/albert-bierstadt/the-buffalo-trail,1867,,1867,https://uploads5.wikiart.org/images/albert-bierstadt/the-buffalo-trail.jpg!Large.jpg,Luminism,landscape,oil|canvas,animals|rivers-and-waterfalls|forests-and-trees|Natural landscape|Nature|Sky|morning|Atmospheric phenomenon|Tree|sunlight|Bank,"Museum of Fine Arts (MFA), Boston, MA, US",,,
https://www.wikiart.org/en/paul-peel/before-the-bath-1892,1892,,1892,https://uploads1.wikiart.org/images/paul-peel/before-the-bath-1892.jpg!Large.jpg,Academicism,genre painting,,,,,,
https://www.wikiart.org/en/salvador-dali/les-clemolselles-d-avignon-the-girls-of-avignon,1970,,1970,https://uploads5.wikiart.org/images/salvador-dali/les-clemolselles-d-avignon-the-girls-of-avignon.jpg!Large.jpg,Symbolism,nude painting (nu),,Figure drawing|Sketch,,,Classic Period (1941-1989),
https://www.wikiart.org/en/carl-spitzweg/praying-peasant-girl-in-the-woods,1855,,c.1855; Germany|1855,https://uploads0.wikiart.org/images/carl-spitzweg/praying-peasant-girl-in-the-woods.jpg!Large.jpg,Biedermeier,genre painting,oil|canvas,prayers,Private Collection,,,
https://www.wikiart.org/en/ralph-fasanella/farewell-comrade-the-end-of-the-cold-war-1992,1992,,1992,https://uploads6.wikiart.org/00253/images/ralph-fasanella/2014-14-2.jpg!Large.jpg,Outsider art,history painting,oil,Turquoise,,,,
https://www.wikiart.org/en/stanley-spencer/dr-osmund-frank,,,,https://uploads2.wikiart.org/images/stanley-spencer/dr-osmund-frank.jpg!Large.jpg,Neo-Romanticism,portrait,,male-portraits|Gentleman|Monarch,,,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-poplars-at-the-bank-of-the-korana-river-2011,2011,Karlovac,"Karlovac|2011; Karlovac, Croatia|2011",https://uploads5.wikiart.org/00205/images/alfred-freddy-krupa/jablanovi.jpg!Large.jpg,Neo-Expressionism|Sumi-e (Suiboku-ga),landscape,pen|ink,Water|Sketch|Line|Text|Tree|monochrome,,,,
https://www.wikiart.org/en/pierre-alechinsky/pacific-theater-th-tre-pacifique-1978,1978,,1978,https://uploads7.wikiart.org/images/pierre-alechinsky/pacific-theater-th-tre-pacifique-1978.jpg,Tachisme,abstract,,Font,,,,
https://www.wikiart.org/en/endre-balint/stone-bird-1952,1952,,1952,https://uploads8.wikiart.org/images/endre-balint/stone-bird-1952.jpg!Large.jpg,Surrealism,symbolic painting,,,,,,
https://www.wikiart.org/en/tsukioka-yoshitoshi/the-appearance-of-a-fukagawa-nakamichi-geisha-of-the-tempo-era,,,,https://uploads8.wikiart.org/images/tsukioka-yoshitoshi/the-appearance-of-a-fukagawa-nakamichi-geisha-of-the-tempo-era.jpg!Large.jpg,Ukiyo-e,portrait,,female-portraits,,Thirty-two Aspects of Daily Life,,
https://www.wikiart.org/en/tetyana-yablonska/morning-1954,1954,,1954,https://uploads8.wikiart.org/00124/images/tetyana-yablonska/morning-1954.jpg!Large.jpg,Socialist Realism,genre painting,oil|canvas,Tree|Room,,,,
https://www.wikiart.org/en/gerard-sekoto/children-playing-1945,1945,,1945,https://uploads5.wikiart.org/images/gerard-sekoto/children-playing-1945.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/george-dawe/joseph-cornelius-orourke-russian-general,,,,https://uploads5.wikiart.org/00318/images/george-dawe/o-rourke-joseph-cornelius.jpg!Large.jpg,Neoclassicism,portrait,,male-portraits,"Hermitage Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910-1,1910,,1910; Turkey|1910,https://uploads8.wikiart.org/images/martiros-saryan/a-street-constantinople-1910-1.jpg!Large.jpg,Expressionism,cityscape,tempera|cardboard,streets-and-squares|Constantinople,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/jose-ferraz-de-almeida-junior/rustic-landscape-with-bridge-and-houses,,,,https://uploads4.wikiart.org/images/jose-ferraz-de-almeida-junior/rustic-landscape-with-bridge-and-houses.jpg!Large.jpg,Realism,landscape,,,,,,
