url,Create Date,Create Location,Date,image_url,Style,Theme,Genre,Media,Location,tags,Series,Period
https://www.wikiart.org/en/ancient-greek-pottery/attic-middle-geometric-amphora-from-kerameikos--800,800 BC,,800 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/attic-middle-geometric-amphora-from-kerameikos-800.jpg!Large.jpg,Geometric,Amphora,ornament|utensil,terracotta,"National Archaeological Museum, Athens, Greece",Vase|Ceramic|Pottery,,
https://www.wikiart.org/en/ancient-greek-pottery/attic-late-geometric-amphora-from-athens-by-the-dipylon-painter--750,750 BC,,750 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/attic-late-geometric-amphora-from-athens-by-the-dipylon-painter-750.jpg!Large.jpg,Geometric,Amphora,ornament|utensil,terracotta,"National Archaeological Museum, Athens, Greece",Vase|Pottery|Urn|Ceramic,,
https://www.wikiart.org/en/ancient-greek-pottery/attic-late-geometric-pyxis-with-four-horses-on-the-lid-from-kerameikos--735,735 BC,,735 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/attic-late-geometric-pyxis-with-four-horses-on-the-lid-from-kerameikos-735.jpg!Large.jpg,Geometric,Pyxis,ornament|utensil,terracotta,"National Archaeological Museum, Athens, Greece",,Relief and plastic,
https://www.wikiart.org/en/ancient-greek-pottery/hirschfeld-krater--735,735 BC,,735 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/hirschfeld-krater-735.jpg!Large.jpg,Geometric,Krater,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Tonbak|Ceramic,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/attic-geometric-trefoil-mouth-oinochoe-from-athens--725,725 BC,,725 BC,https://uploads1.wikiart.org/00238/images/ancient-greek-pottery/attic-geometric-trefoil-mouth-oinochoe-from-athens-725.jpg!Large.jpg,Geometric,Oinochoe,ornament|utensil,terracotta,"National Archaeological Museum, Athens, Greece",Pottery|Vase|Ceramic|Serveware|Jug,,
https://www.wikiart.org/en/ancient-greek-pottery/bronze-hydria-water-jar--600,600 BC,,600 BC,https://uploads1.wikiart.org/00238/images/ancient-greek-pottery/bronze-hydria-water-jar-600.jpg!Large.jpg,Archaic,Hydria,utensil,bronze,"Metropolitan Museum of Art (Met), New York City, NY, US",Urn|Vase|Jade|Pottery|Ceramic,,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-aryballos-in-the-form-of-an-eagles-head--600,600 BC,,600 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-aryballos-in-the-form-of-an-eagle-s-head-600.jpg!Large.jpg,Archaic,Aryballos,animal painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",,Relief and plastic,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-neck-amphora-storage-jar--590,590 BC,,590 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-neck-amphora-storage-jar-590.jpg!Large.jpg,Archaic,Amphora,animal painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn|Serveware,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-kylix-siana-cup-drinking-cup--575,575 BC,,575 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/terracotta-kylix-siana-cup-drinking-cup-575.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Serveware|Dishware|Tableware|Dinnerware set,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-aryballos-in-the-form-of-a-helmeted-head--575,575 BC,,575 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-aryballos-in-the-form-of-a-helmeted-head-575.jpg!Large.jpg,Archaic,Aryballos,portrait|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Vase|Pottery,Relief and plastic,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-neck-amphora-jar--550,550 BC,,550 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-neck-amphora-jar-550.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn|Serveware|Drinkware|Tableware,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/bronze-oinochoe--550,550 BC,,550 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/bronze-oinochoe-550.jpg!Large.jpg,Archaic,Oinochoe,utensil,bronze,"Metropolitan Museum of Art (Met), New York City, NY, US",Pottery|Ceramic|Serveware|Urn|Pitcher|Vase,,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-kylix-drinking-cup--550,550 BC,,550 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-kylix-drinking-cup-550.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Serveware|Tableware,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/dionysus-cup-by-exekias--530,530 BC,,530 BC,https://uploads1.wikiart.org/00238/images/ancient-greek-pottery/dionysus-cup-by-exek-as-530.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,,Orange|Ceramic,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/exekias-amphora-achilles-and-ajax-engaged-in-a-game--530,530 BC,,530 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/exekias-amphora-achilles-and-ajax-engaged-in-a-game-530.jpeg!Large.jpeg,Archaic,Amphora,mythological painting|utensil,terracotta,"Vatican Museums, Vatican",Vase|Pottery|Ceramic|Serveware|Jug|Urn|Drinkware|Tableware,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-neck-amphora-jar--530-0,530 BC,,530 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-neck-amphora-jar-530-1.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery|Ancient history|Museum|Serveware,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-kylix-eye-cup-drinking-cup--530-0,530 BC,,530 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/terracotta-kylix-eye-cup-drinking-cup-530-1.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-amphora-jar--530,530 BC,,530 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-amphora-jar-530.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Pottery|Ceramic|Urn|Serveware|Ancient history,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-kylix-eye-cup-drinking-cup--530,530 BC,,530 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/terracotta-kylix-eye-cup-drinking-cup-530.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Cookware and bakeware|Sauté pan,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-neck-amphora-jar--530,530 BC,,530 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-neck-amphora-jar-530.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn|Serveware,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-stamnos-jar--525,525 BC,,525 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-stamnos-jar-525.jpg!Large.jpg,Archaic,Stamnos,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Ceramic|Pottery|Ancient history,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/two-handled-amphora-with-achilles-and-ajax--520,520 BC,,520 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/two-handled-jar-amphora-with-achilles-and-ajax-520.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,terracotta,"Museum of Fine Arts (MFA), Boston, MA, US",Vase|Pottery|Ceramic|Urn|Serveware,,
https://www.wikiart.org/en/ancient-greek-pottery/bronze-neck-amphora-jar-with-lid-and-bail-handle--515,515 BC,,515 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/bronze-neck-amphora-jar-with-lid-and-bail-handle-515.jpg!Large.jpg,Archaic,Amphora,mythological painting|utensil,bronze,"Metropolitan Museum of Art (Met), New York City, NY, US",Urn|Vase|Ceramic|Pottery|Antique|Turquoise,Relief and plastic,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-plate--510-0,510 BC,,510 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-plate-510-1.jpg!Large.jpg,Archaic,Plate,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",rooster|chicken|Plate|Dishware|Carving,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-plate--510,510 BC,,510 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-plate-510.jpg!Large.jpg,Archaic,Plate,genre painting|utensil,,"Metropolitan Museum of Art (Met), New York City, NY, US",,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--500-1,500 BC,,500 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-500-2.jpg!Large.jpg,Archaic,Lekythos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Vase|Pottery,White-ground,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--500-0,500 BC,,500 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-500-1.jpg!Large.jpg,Archaic,Lekythos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Antique,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-kylix-drinking-cup--500,500 BC,,500 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-kylix-drinking-cup-500.jpg!Large.jpg,Archaic,Kylix,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--500,500 BC,,500 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-500.jpg!Large.jpg,Archaic,Lekythos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Product|Pottery,White-ground,
https://www.wikiart.org/en/ancient-greek-pottery/cylix-of-apollo--470,470 BC,,470 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/cylix-of-apollo-470.jpg!Large.jpg,Classical,Kylix,mythological painting|utensil,terracotta,,Plate|Dishware,White-ground,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--460,460 BC,,460 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-460.jpg!Large.jpg,Classical,Lekythos,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery,White-ground,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-nolan-neck-amphora-jar--460,460 BC,,460 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-nolan-neck-amphora-jar-460.jpg!Large.jpg,Classical,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Pottery|Ceramic|Vase|Serveware|Jug|Ancient history,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/bronze-pointed-neck-amphora-with-stand-450--460,460 BC,,460 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/bronze-pointed-neck-amphora-with-stand-450.jpg!Large.jpg,Classical,Amphora,utensil,bronze,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery|Antique|Serveware,,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-column-krater-bowl-for-mixing-wine-and-water--460,460 BC,,460 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/terracotta-column-krater-bowl-for-mixing-wine-and-water-460.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Ceramic|Ancient history|Pottery,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar--450-1,450 BC,,450 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar-450-2.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-bowl-for-mixing-wine-and-water--450,450 BC,,450 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-bowl-for-mixing-wine-and-water-450.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Flowerpot|Ceramic|Urn|Pottery,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar--450-0,450 BC,,450 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar-450-1.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-volute-krater-bowl-for-mixing-wine-and-water--450,450 BC,,450 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/terracotta-volute-krater-bowl-for-mixing-wine-and-water-450.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Vase|Urn|Pottery,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar--450,450 BC,,450 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-kalpis-water-jar-450.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-calyx-krater-bowl-for-mixing-wine-and-water--440,440 BC,,440 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-calyx-krater-bowl-for-mixing-wine-and-water-440.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--440,440 BC,,440 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-440.jpg!Large.jpg,Classical,Lekythos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn,White-ground,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-pelike-jar--440,440 BC,,440 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/terracotta-pelike-jar-440.jpg!Large.jpg,Classical,Pelike,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Pottery|Vase|Serveware|Jug|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-nolan-neck-amphora-jar--430,430 BC,,430 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-nolan-neck-amphora-jar-430.jpg!Large.jpg,Classical,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn|Serveware|Ancient history,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-calyx-krater-bowl-for-mixing-wine-and-water--430,430 BC,,430 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-calyx-krater-bowl-for-mixing-wine-and-water-430.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Trophy|Ceramic|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-oinochoe-chous-jug--420,420 BC,,420 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-oinochoe-chous-jug-420.jpg!Large.jpg,Classical,Oinochoe,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Pottery|Ceramic,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekythos-oil-flask--420,420 BC,,420 BC,https://uploads7.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekythos-oil-flask-420.jpg!Large.jpg,Classical,Lekythos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl--410,410 BC,,410 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl-410.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Flowerpot|Ceramic|Ancient history,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/bronze-footbath-with-its-stand--400,400 BC,,400 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/bronze-footbath-with-its-stand-400.jpg!Large.jpg,Classical,,utensil,bronze,"Metropolitan Museum of Art (Met), New York City, NY, US",,,
https://www.wikiart.org/en/ancient-greek-pottery/two-fragments-of-a-terracotta-skyphos-deep-drinking-cup--400,400 BC,,400 BC,https://uploads6.wikiart.org/00238/images/ancient-greek-pottery/two-fragments-of-a-terracotta-skyphos-deep-drinking-cup-400.jpg!Large.jpg,Classical,,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Footwear,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-water-jar--400,400 BC,,400 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-water-jar-400.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Urn|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-calyx-krater-mixing-bowl--390,390 BC,,390 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-calyx-krater-mixing-bowl-390.jpg!Large.jpg,Classical,Krater,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl--380,380 BC,,380 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl-380.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Antique|Pottery,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/bowl-with-a-scene-of-preparation-to-the-wedding-painted-on-the-lid--360,360 BC,,360 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/bowl-with-a-scene-of-preparation-to-the-wedding-painted-on-the-lid-360.jpg!Large.jpg,Classical,Lekanis,genre painting|utensil,terracotta,"National Archaeological Museum, Athens, Greece",Lid|Teapot|Ceramic|Pottery|Dishware|Tableware|Serveware,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/lekanis-with-satyrs-on-the-lid--350,350 BC,,350 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/lekanis-with-satyrs-on-the-lid-350.jpg!Large.jpg,Classical,Lekanis,mythological painting|utensil,terracotta,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",Ceramic|Pottery|Serveware,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-water-jar--350,350 BC,,350 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-water-jar-350.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Orange|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl--350,350 BC,,350 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl-350.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Carving|Urn|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-skyphos-deep-drinking-cup--350,350 BC,,350 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-skyphos-deep-drinking-cup-350.jpg!Large.jpg,Classical,Skyphos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Pottery|Serveware|Mug|Tableware|Drinkware|Vase,Black-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-column-krater-mixing-bowl--350,350 BC,,350 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-column-krater-mixing-bowl-350.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Ancient history|Ceramic|Pottery|Antique|History,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-nestoris-two-handled-jar--350,350 BC,,350 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-nestoris-two-handled-jar-350.jpg!Large.jpg,Classical,,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery|Ancient history,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water--350-0,350 BC,,350 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water-350.jpg!Large.jpg,Classical,Loutrophoros,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Ceramic|Pottery|Ancient history|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water--350,350 BC,,350 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water-350-1.jpg!Large.jpg,Classical,Loutrophoros,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn|Pottery|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-situla-bucket--340,340 BC,,340 BC,https://uploads2.wikiart.org/00238/images/ancient-greek-pottery/terracotta-situla-bucket-340.jpg!Large.jpg,Classical,,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Carving|Vase|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water--330,330 BC,,330 BC,https://uploads0.wikiart.org/00238/images/ancient-greek-pottery/terracotta-loutrophoros-ceremonial-vase-for-water-330.jpg!Large.jpg,Classical,Loutrophoros,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Antique|Vase,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-hydria-water-jar--330,330 BC,,330 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-hydria-water-jar-330.jpg!Large.jpg,Classical,Hydria,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Antique,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-calyx-krater-mixing-bowl--325,325 BC,,325 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-calyx-krater-mixing-bowl-325.jpg!Large.jpg,Classical,Krater,genre painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Urn|Trophy|Ceramic,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl--325,325 BC,,325 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-mixing-bowl-325.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Urn,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-skyphos-deep-drinking-cup--325,325 BC,,325 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-skyphos-deep-drinking-cup-325.jpg!Large.jpg,Classical,Skyphos,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic|Pottery|Vase,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-fish-plate--325,325 BC,,325 BC,https://uploads8.wikiart.org/00238/images/ancient-greek-pottery/terracotta-fish-plate-325.jpg!Large.jpg,Classical,Plate,animal painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Plate|Dishware|Platter,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lebes-gamikos-jar-with-lid-foot-and-handles-associated-with-weddings--325,325 BC,,325 BC,https://uploads3.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lebes-gamikos-jar-with-lid-foot-and-handles-associated-with-weddings-325.jpg!Large.jpg,Classical,,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bell-krater-bowl-for-mixing-wine-and-water--325,325 BC,,325 BC,https://uploads4.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bell-krater-bowl-for-mixing-wine-and-water-325.jpg!Large.jpg,Classical,Krater,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Serveware,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-lekanis-dish--325,325 BC,,325 BC,https://uploads1.wikiart.org/00238/images/ancient-greek-pottery/terracotta-lekanis-dish-325.jpg!Large.jpg,Archaic|Classical,Lekanis,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Ceramic,Red-figure,
https://www.wikiart.org/en/ancient-greek-pottery/terracotta-bail-amphora-jar--310,310 BC,,310 BC,https://uploads5.wikiart.org/00238/images/ancient-greek-pottery/terracotta-bail-amphora-jar-310.jpg!Large.jpg,Hellenistic,Amphora,mythological painting|utensil,terracotta,"Metropolitan Museum of Art (Met), New York City, NY, US",Vase|Ceramic|Pottery|Antique,Red-figure,
