url,Create Date,Create Location,image_url,Date,Genre,Media,tags,Style,Location,Series,Period,Theme
https://www.wikiart.org/en/oleg-holosiy/centaur-1989,1989,,https://uploads7.wikiart.org/00334/images/oleg-holosiy/20210331-082444.jpg!Large.jpg,1989,figurative,oil|canvas,,,,,,
https://www.wikiart.org/en/john-martin/landscape-possibly-the-isle-of-wight-or-richmond-hill-1815,1815,,https://uploads5.wikiart.org/images/john-martin/landscape-possibly-the-isle-of-wight-or-richmond-hill-1815.jpg!Large.jpg,1815,landscape,,Sky|Atmospheric phenomenon|Natural landscape|Cloud|morning|Atmosphere|Grassland|Plain,Romanticism,"Yale Centre For British Art (Yale University), New Haven, CT, US",,,
https://www.wikiart.org/en/mikalojus-ciurlionis/andante-sonata-of-the-stars-1908,1908,,https://uploads0.wikiart.org/images/mikalojus-ciurlionis/andante-sonata-of-the-stars-1908(1).jpg!Large.jpg,1908,cloudscape,tempera|paper,Organism,Symbolism,,Sonata of the Stars,,
https://www.wikiart.org/en/spyros-papaloukas/self-portrait-detail-1,,,https://uploads2.wikiart.org/images/spyros-papaloukas/self-portrait-detail-1.jpg!Large.jpg,,self-portrait,,Face|Chin|Forehead|Cheek|Nose|Head|Jaw|Eyebrow,Post-Impressionism,,,,
https://www.wikiart.org/en/martiros-sarian/yerevan-autumn-still-life-1944,1944,,https://uploads8.wikiart.org/images/martiros-saryan/yerevan-autumn-still-life-1944.jpg!Large.jpg,1944|1944; Armenia,flower painting,,flowers-and-plants|Flower|Plant|Bouquet|Flowering plant|Chrysanths|Floral design|Floristry,Realism,,,,
https://www.wikiart.org/en/erte/vamps-la-pretentieuse,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,design,,designs-and-sketches|Fashion illustration|costume design,Art Deco,,,,
https://www.wikiart.org/en/aubrey-beardsley/monochuromes,1895,,https://uploads0.wikiart.org/images/aubrey-beardsley/monochuromes.jpg!Large.jpg,1895,design,,designs-and-sketches|Text|Font,Art Nouveau (Modern),"British Library, London, UK",,,
https://www.wikiart.org/en/m-c-escher/two-intersecting-planes,1952,,https://uploads5.wikiart.org/images/m-c-escher/two-intersecting-planes.jpg!Large.jpg,1952,tessellation,,animals|fish|birds|Pattern,Op Art,,,,
https://www.wikiart.org/en/katsushika-hokusai/a-monster-rat-from-the-raigo-ajari-kaisoden,,,https://uploads5.wikiart.org/images/katsushika-hokusai/a-monster-rat-from-the-raigo-ajari-kaisoden.jpg,,illustration,,Raigo Ajari Kaisoden|Grizzly bear|Organism|Terrestrial animal,Ukiyo-e,,,,
https://www.wikiart.org/en/c-r-w-nevinson/tiller-girls-1926,1926,,https://uploads5.wikiart.org/00269/images/c-r-w-nevinson/tiller-girls-1926.jpg!Large.jpg,1926,genre painting,,,Expressionism,,,,
https://www.wikiart.org/en/yves-klein/a-rain-of-pleasure-1961,1961,,https://uploads4.wikiart.org/images/yves-klein/a-rain-of-pleasure-1961.jpg,1961,abstract,,,Nouveau Réalisme,,Monochrome works,,
https://www.wikiart.org/en/ilya-repin/portrait-of-professor-ivanov-1882,1882,,https://uploads1.wikiart.org/00215/images/ilya-repin/ilya-repin-portrait-of-professor-ivanov-google-art-project.jpg!Large.jpg,1882,portrait,oil|canvas,Gentleman,Realism,"Finnish National Gallery, Helsinki, Finland",,,
https://www.wikiart.org/en/carl-rungius/cliff-dwellers,,,https://uploads0.wikiart.org/00155/images/carl-rungius/rungius-carl-1869-1959-cliff-dwellers-etching-adn-drypoint-7-x-10-new.jpg!Large.jpg,,wildlife painting,etching,Argali|Dog|Canidae,Naturalism,,,,
https://www.wikiart.org/en/rosemary-karuga/untitled-1996,1996,,https://uploads8.wikiart.org/00333/images/rosemary-karuga/untitled-1996.jpg!Large.jpg,1996,genre painting,collage,,Junk Art,,,,
https://www.wikiart.org/en/william-merritt-chase/the-nursery,1890,,https://uploads4.wikiart.org/images/william-merritt-chase/the-nursery.jpg!Large.jpg,1890,genre painting,oil|panel,flowers-and-plants|gardens-and-parks,Impressionism,Private Collection,,,
https://www.wikiart.org/en/valeria-trubina/far-away-1995,1995,,https://uploads0.wikiart.org/00249/images/valeria-trubina/far-away-1995.jpg!Large.jpg,1995,marina,,Water|Sea|Sky|Ocean|Horizon|Calm|Water resources|Wave,Hyper-Realism,,,,
https://www.wikiart.org/en/grazia-varisco/reticolo-frangibile-1970,1970,,https://uploads1.wikiart.org/images/grazia-varisco/reticolo-frangibile-1970.jpg!Large.jpg,1970,abstract,,Clock,Op Art,,,,
https://www.wikiart.org/en/giorgio-de-chirico/the-nostalgia-of-the-poet-1914,1914,Paris,https://uploads2.wikiart.org/images/giorgio-de-chirico/the-nostalgia-of-the-poet-1914.jpg!Large.jpg,"Paris|1914; Paris, France|1914",allegorical painting,oil|canvas|charcoal,allegories-and-symbols|male-portraits|famous-people|Guillaume-Apollinaire|Head|Forehead,Metaphysical art,"Peggy Guggenheim Collection, Venice, Italy",,,
https://www.wikiart.org/en/tamara-de-lempicka/portrait-of-jacques-rosselli-ii,,,https://uploads6.wikiart.org/00452/images/tamara-de-lempicka/portrait-de-jacques-rosselli-portrait-of-jacques-rosselli-ii.jpg!Large.jpg,,portrait,oil|canvas,Forehead|Chin|Gentleman,Art Deco,,,,
https://www.wikiart.org/en/joan-miro/the-waggon-tracks,1918,,https://uploads7.wikiart.org/images/joan-miro/the-waggon-tracks.jpg!Large.jpg,1918,landscape,oil|canvas,fields-and-plains|forests-and-trees|Geology|Ecoregion|Organism,Naïve Art (Primitivism)|Cubism,Private Collection,,,
https://www.wikiart.org/en/abbott-handerson-thayer/still-life-with-rhododendron-1886,1886,,https://uploads8.wikiart.org/00123/images/abbott-handerson-thayer/still-life-with-rhododendron-1886.jpg!Large.jpg,1886,still life,,Still life photography|Flower,Realism,,,,
https://www.wikiart.org/en/stefan-luchian/a-painter-1909,1909,,https://uploads8.wikiart.org/images/stefan-luchian/a-painter-1909.jpg,1909,self-portrait,,Gentleman,Post-Impressionism,,,,
https://www.wikiart.org/en/paul-nash/the-pond-at-souldern-1926,1926,,https://uploads3.wikiart.org/00269/images/paul-nash/the-pond-at-souldern.jpg!Large.jpg,1926,landscape,,,Expressionism|Cubism,,,,
https://www.wikiart.org/en/edward-hopper/excursion-into-philosophy-1959,1959,,https://uploads0.wikiart.org/00101/images/edward-hopper/2.jpg!Large.jpg,1959,genre painting,oil|canvas,Furniture|Sitting|Couch|Room|Footwear|couples|sunlight,New Realism,Private Collection,'Couple' paintings,,
https://www.wikiart.org/en/edward-lear/psitteuteles-versicolor-1832,1832,,https://uploads2.wikiart.org/images/edward-lear/psitteuteles-versicolor-1832.jpg!Large.jpg,1832,animal painting,,Bird|lorikeet|Parrot|Lovebird|Beak,Naturalism,,,,
https://www.wikiart.org/en/carolus-duran/the-vision-of-saint-catherine,,,https://uploads3.wikiart.org/00121/images/carolus-duran/the-vision-of-saint-catherine.jpg!Large.jpg,,religious painting|nude painting (nu),,Sky|Mythology|female-nude,Realism,,,,
https://www.wikiart.org/en/karl-schmidt-rottluff/two-women-1914,1914,,https://uploads6.wikiart.org/images/karl-schmidt-rottluff/two-women-1914.jpg,1914,genre painting,,,Expressionism,,,,
https://www.wikiart.org/en/robert-filliou/telepathic-sculpture-1975-1,1975,,https://uploads4.wikiart.org/images/robert-filliou/telepathic-sculpture-1975-1.jpg!Large.jpg,1975,installation,,Text|Font,Neo-Dada,,,,
https://www.wikiart.org/en/charly-palmer/open-for-business,,,https://uploads4.wikiart.org/00319/images/charly-palmer/girl.jpg!Large.jpg,,portrait,,,Contemporary Realism,,,,
https://www.wikiart.org/en/paul-gauguin/flowers-and-carpet-pansies-1880,1880,Paris,https://uploads6.wikiart.org/images/paul-gauguin/flowers-and-carpet-pansies-1880.jpg!Large.jpg,"1880; Paris, France|Paris|1880",still life,oil|panel,flowers-and-plants|furniture-and-decoration,Impressionism,Private Collection,,Early works,
https://www.wikiart.org/en/cassandre/l-oiseau-bleu-1929,1929,,https://uploads8.wikiart.org/images/cassandre/l-oiseau-bleu-1929.jpg!Large.jpg,1929,poster,,,Art Deco,,,,
https://www.wikiart.org/en/tetyana-yablonska/may-1965,1965,,https://uploads4.wikiart.org/00124/images/tetyana-yablonska/may-1965.jpg!Large.jpg,1965,genre painting,oil|canvas,People in nature|Leaf,Socialist Realism|Naïve Art (Primitivism),,,,
https://www.wikiart.org/en/jyoti-bhatt/queen-of-the-heart-1993,1993,,https://uploads5.wikiart.org/images/jyoti-bhatt/queen-of-the-heart-1993.jpg,1993,symbolic painting,,Botany|Organism,Naïve Art (Primitivism),,,,
https://www.wikiart.org/en/pierre-auguste-renoir/still-life-with-apples-and-oranges-1,1897,,https://uploads2.wikiart.org/images/pierre-auguste-renoir/still-life-with-apples-and-oranges-1.jpg!Large.jpg,1897,still life,oil|canvas,Still life photography|Fruit|Mandarin orange|Vegetarian food|Tangerine|Plant|Citrus|Food,Impressionism,Private Collection,,Later Years,
https://www.wikiart.org/en/albert-maignan/the-central-portal-of-st-mark-of-venice-1875,1875,,https://uploads6.wikiart.org/00332/images/albert-maignan/albert-maignan-le-portail-central-de-saint-marc-de-venise.jpg!Large.jpg,1875,interior,oil|canvas,,Academicism,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/friedel-dzubas/cyclop-1959,1959,,https://uploads6.wikiart.org/images/friedel-dzubas/cyclop-1959.jpg!Large.jpg,1959,abstract,,,Lyrical Abstraction,,,,
https://www.wikiart.org/en/childe-hassam/the-ledges,1907,,https://uploads4.wikiart.org/images/childe-hassam/the-ledges.jpg!Large.jpg,1907,landscape,,forests-and-trees|Tree|Forest|Northern hardwood forest|Natural environment|Natural landscape|Woodland|Biome|Old-growth forest|Leaf,Impressionism,,,,
https://www.wikiart.org/en/edgar-degas/friends-at-the-theatre-ludovic-halevy-and-albert-cave-1879,1879,,https://uploads5.wikiart.org/images/edgar-degas/friends-at-the-theatre-ludovic-halevy-and-albert-cave-1879.jpg!Large.jpg,1879,portrait,pastel,Gentleman,Impressionism,"Musée d'Orsay, Paris, France",,,
https://www.wikiart.org/en/erte/chinese-fan-bearer-for-the-number-the-woman-and-the-devil-at-the-theatre-apollo-in-paris,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,,design,,designs-and-sketches|Footwear,Art Deco,,,,
https://www.wikiart.org/en/henri-matisse/nono-lebasque-1908,1908,,https://uploads4.wikiart.org/00132/images/henri-matisse/nono-lebasque-1908-1.jpg!Large.jpg,1908,portrait,,Cheek|Lady|Nose,Fauvism,,,,
https://www.wikiart.org/en/ferdinand-hodler/the-breithorn,,,https://uploads1.wikiart.org/images/ferdinand-hodler/the-breithorn.jpg!Large.jpg,,landscape,,Alps|mountains|Mountainous landforms|Mountain|Sky|Mountain range|Rock,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/red-grooms/constantine-guys-1972,1972,,https://uploads8.wikiart.org/00436/images/red-grooms/screenshot-2023-03-17-at-12-46-10-am.png!Large.png,1972; United States|1972,,etching|aquatint,female-nude,Naïve Art (Primitivism)|Pop Art,,,,
https://www.wikiart.org/en/pablo-picasso/sebastia-junyer-vidal-as-rhapsode-1903,1903,,https://uploads5.wikiart.org/images/pablo-picasso/sebastia-junyer-vidal-as-rhapsode-1903.jpg!Large.jpg,1903,portrait,,male-portraits|Sebastia Junyer-Vidal|Sketch,Naïve Art (Primitivism),,,Blue Period,
https://www.wikiart.org/en/pablo-picasso/man-with-lollipop-1938,1938,,https://uploads7.wikiart.org/00243/images/pablo-picasso/man-with-loli.jpg!Large.jpg,1938,figurative,,,Synthetic Cubism,,,,
https://www.wikiart.org/en/donald-judd/untitled-1977-0,1977,,https://uploads7.wikiart.org/00336/images/donald-judd/untitled-1976-77.jpg!Large.jpg,1977,sculpture|installation,,,Minimalism,,,,
https://www.wikiart.org/en/giulio-turcato/collage-1968,1968,,https://uploads6.wikiart.org/images/giulio-turcato/collage-1968.jpg,1968,abstract,,,Art Informel,,,,
https://www.wikiart.org/en/gustave-courbet/the-sea,,,https://uploads5.wikiart.org/00380/images/gustave-courbet/the-sea-heritage-images.jpg!Large.jpg,,landscape,,,Realism,,,,
https://www.wikiart.org/en/pierre-soulages/peinture-8-aou-t-1974-1974,1974,,https://uploads3.wikiart.org/images/pierre-soulages/peinture-8-aou-t-1974-1974.jpg,1974,abstract,oil,Font,Tachisme,,,,
https://www.wikiart.org/en/richard-friese/rentier-auf-anhohe-vor-verschneiter-tundralandschaft-1896,1896,,https://uploads1.wikiart.org/00174/images/richard-friese/richard-friese-rentier-auf-anh-he-vor-verschneiter-tundralandschaft.jpg,1896,animal painting|wildlife painting,oil|canvas,animals|Reindeer|Wildlife|deer|Terrestrial animal|Horn|National park,Naturalism,,,,
https://www.wikiart.org/en/alexey-bogolyubov/smolny-as-seen-from-bolshaya-okhta,1870,,https://uploads5.wikiart.org/images/alexey-bogolyubov/smolny-as-seen-from-bolshaya-okhta.jpg!Large.jpg,1870,cityscape,,rivers-and-waterfalls|boats-and-ships|St.-Petersburg|Neva|Bolshaya-Okhta|Waterway|River|Sky|Bank|Boat|Vehicle|City,Realism,,,,
https://www.wikiart.org/en/francis-picabia/barcelona,1928,,https://uploads5.wikiart.org/images/francis-picabia/barcelona.jpg!Large.jpg,1928,portrait,gouache|paper,group-portraits|Fictional character,Surrealism,Private Collection,Transparencies,,
https://www.wikiart.org/en/horia-damian/lancelot-asleep-2004,2004,,https://uploads4.wikiart.org/images/horia-damian/lancelot-asleep-2004.jpg!Large.jpg,2004,figurative,,,Neo-Expressionism,,,,
https://www.wikiart.org/en/ohara-koson/sandpipers,,,https://uploads2.wikiart.org/images/ohara-koson/sandpipers.jpg!Large.jpg,,wildlife painting,paper,birds|Bird|Lari,Shin-hanga,,,,
https://www.wikiart.org/en/gaston-chaissac/untitled-1949,1949,,https://uploads0.wikiart.org/images/gaston-chaissac/untitled-1949.jpg!Large.jpg,1949,portrait,lacquer|paper,,Art Brut,,,,
https://www.wikiart.org/en/eyvind-earle/early-autumn-1996,1996,,https://uploads1.wikiart.org/images/eyvind-earle/early-autumn-1996.jpg!Large.jpg,1996; United States|1996,landscape,,autumn|forests-and-trees|Tree|Branch|Organism,Magic Realism,,,,
https://www.wikiart.org/en/maggie-laubser/portrait-of-a-woman-1922,1922,,https://uploads7.wikiart.org/00317/images/maggie-laubser/portrait-of-a-woman-1922.jpg!Large.jpg,1922,portrait,,,Expressionism|Fauvism,,,,
https://www.wikiart.org/en/enrico-donati/st-elmo-s-fire-1944,1944,,https://uploads4.wikiart.org/images/enrico-donati/st-elmo-s-fire-1944.jpg!Large.jpg,1944,abstract,,Dragon|Fictional character,Surrealism,,,,
https://www.wikiart.org/en/gazmend-freitag/nadege-with-bag,2013,,https://uploads8.wikiart.org/00327/images/gazmend-freitag/nadege-me-qant.jpg!Large.jpg,2013,portrait,oil|canvas,,Contemporary Realism,,,,
https://www.wikiart.org/en/sophie-gengembre-anderson/an-autumn-princess,,,https://uploads8.wikiart.org/00268/images/sophie-gengembre-anderson/an-autumn-princess.jpg!Large.jpg,,portrait,,,Kitsch|Romanticism,,,,
https://www.wikiart.org/en/augustus-john/proven-al-landscape,,,https://uploads4.wikiart.org/images/augustus-john/proven-al-landscape.jpg!Large.jpg,,landscape,,Tree|Natural landscape|Woody plant|Sky,Post-Impressionism,,,,
https://www.wikiart.org/en/john-simpson/arthur-wellesley-1835,1835,,https://uploads5.wikiart.org/images/john-simpson/arthur-wellesley-1835.jpg!Large.jpg,1835,portrait,,,Romanticism,,,,
https://www.wikiart.org/en/thomas-girtin/a-winding-estuary-1798,1798,,https://uploads7.wikiart.org/images/thomas-girtin/a-winding-estuary-1798.jpg!Large.jpg,1798,landscape,,Iceberg|Sea ice,Romanticism,,,,
https://www.wikiart.org/en/currier-and-ives/friendship-love-and-truth-1874,1874,,https://uploads0.wikiart.org/images/currier-and-ives/friendship-love-and-truth-1874.jpg!Large.jpg,1874,allegorical painting,,,Romanticism,,,,
https://www.wikiart.org/en/basuki-abdullah/morning-sun,,,https://uploads7.wikiart.org/images/basuki-abdullah/morning-sun.jpg!Large.jpg,,landscape,,Natural landscape,Impressionism,,,,
https://www.wikiart.org/en/jim-lambie/plaza-2005,2005,,https://uploads0.wikiart.org/images/jim-lambie/plaza-2005.jpg,2005,installation,,Writing implement|Arrow|Recreation,Pop Art|Minimalism,,,,
https://www.wikiart.org/en/william-turnbull/hanging-sculpture-1949,1949,,https://uploads0.wikiart.org/images/william-turnbull/hanging-sculpture-1949.jpg,1949,sculpture,,Line,Kinetic Art,,,,
https://www.wikiart.org/en/edvard-munch/summer-night-inger-on-the-shore-1889,1889,,https://uploads2.wikiart.org/images/edvard-munch/summer-night-inger-on-the-shore-1889.jpg!Large.jpg,1889,genre painting,oil|canvas,female-portraits|Lady|Rock|Sky,Expressionism,"Rasmus Meyer Collection, Bergen, Norway",,European period,
https://www.wikiart.org/en/frank-stella/odelsk-iii-1971,1971,,https://uploads7.wikiart.org/images/frank-stella/odelsk-iii-1971.jpg,1971,abstract,,,Hard Edge Painting,,Polish Village,,
https://www.wikiart.org/en/stephen-prina/the-painter-s-studio-real-allegory-resolving-a-phase-of-153-years-in-myartistic-life-b-no-2-2001,2001,,https://uploads8.wikiart.org/images/stephen-prina/the-painter-s-studio-real-allegory-resolving-a-phase-of-153-years-in-myartistic-life-b-no-2-2001.jpg,2001,abstract,,Atmospheric phenomenon|Beige,Conceptual Art,,,,
https://www.wikiart.org/en/silvestre/untitled-2005,2005,,https://uploads6.wikiart.org/00278/images/silvestre/silvestre-012.jpg!Large.jpg,2005,figurative|abstract,oil|canvas,,Abstract Expressionism,Private Collection,X.Y.Z,,
https://www.wikiart.org/en/thomas-eakins/perspective-drawing-for-the-biglin-brothers-turning-the-stake-1,,,https://uploads3.wikiart.org/images/thomas-eakins/perspective-drawing-for-the-biglin-brothers-turning-the-stake-1.jpg!Large.jpg,,sketch and study,,designs-and-sketches|Line,Realism,,,,
https://www.wikiart.org/en/christo-coetzee/untitled-1957,1957,,https://uploads0.wikiart.org/images/christo-coetzee/untitled-1957.jpg!Large.jpg,1957,abstract,,,Tachisme,,,,
https://www.wikiart.org/en/fusun-onur/elegy-for-tekir-2012,2012,,https://uploads1.wikiart.org/images/fusun-onur/elegy-for-tekir-2012.jpg,2012,installation,,Lampshade|Lighting accessory|Ceiling|Room,Conceptual Art,,,,
https://www.wikiart.org/en/helene-de-beauvoir/les-laveuses-au-bord-de-la-mer,,,https://uploads7.wikiart.org/00314/images/helene-de-beauvoir/les-laveuses-au-bord-de-la-mer.jpg,,genre painting,,Fun,Post-Impressionism,,,,
https://www.wikiart.org/en/zinaida-serebriakova/girl-with-a-candle-self-portrait-1911,1911,,https://uploads2.wikiart.org/images/zinaida-serebriakova/girl-with-a-candle-self-portrait-1911.jpg!Large.jpg,1911,portrait,,female-portraits|Lady,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/charles-andre-van-loo-carle-van-loo/the-mass-of-st-gregory,,,https://uploads2.wikiart.org/00296/images/charles-andre-van-loo-carle-van-loo/the-mass-of-st-gregory-met-dp836558.jpg!Large.jpg,,religious painting,,Picture frame,Rococo,,,,
https://www.wikiart.org/en/fyodor-bronnikov/italian-woman-with-a-basket-of-flowers,,,https://uploads8.wikiart.org/images/fyodor-bronnikov/italian-woman-with-a-basket-of-flowers.jpg!Large.jpg,,portrait,,flowers-and-plants|female-portraits|Lady|Ciociaro Costume,Romanticism,,,,
https://www.wikiart.org/en/jean-rene-bazaine/composition-1953,1953,,https://uploads4.wikiart.org/images/jean-rene-bazaine/composition-1953.jpg,1953,abstract,,Fictional character|Organism,Art Informel,,,,
https://www.wikiart.org/en/umberto-boccioni/the-laugh-1911,1911,Milan,https://uploads2.wikiart.org/images/umberto-boccioni/the-laugh-1911.jpg!Large.jpg,"Milan|1911|1911; Milan, Italy",genre painting,,allegories-and-symbols|female-portraits|characters-and-emotions|Prophet,Futurism,"Museum of Modern Art (MoMA), New York City, NY, US",,,
https://www.wikiart.org/en/thomas-dewing/portrait-of-a-woman-in-pink,,,https://uploads0.wikiart.org/00114/images/thomas-dewing/portrait-of-a-woman-in-pink.jpg!Large.jpg,,portrait,,Lady|Chin,Tonalism,,,,
https://www.wikiart.org/en/koloman-moser/stage-design-for-jeep-from-the-mountain-of-louis-holzberg-stage-2-night,1912,,https://uploads2.wikiart.org/images/koloman-moser/stage-design-for-jeep-from-the-mountain-of-louis-holzberg-stage-2-night.jpg!Large.jpg,1912,design,,Textile,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/john-james-audubon/plate-67-red-winged-starling-or-marsh-blackbird,,,https://uploads1.wikiart.org/images/john-james-audubon/plate-67-red-winged-starling-or-marsh-blackbird.jpg!Large.jpg,,illustration,,Bird|Blackbird|Branch|Botany|Twig,Naturalism,,Birds of America 1827-1838,,
https://www.wikiart.org/en/boris-kustodiev/at-the-fair-1910,1910,,https://uploads3.wikiart.org/images/boris-kustodiev/at-the-fair-1910.jpg!Large.jpg,1910,genre painting,oil|canvas,fairs,Art Nouveau (Modern),"Nizhny Novgorod State Museum of Fine Arts , Nizhny Novgorod, Russia",,,
https://www.wikiart.org/en/leonor-fini/la-guardiana-del-huevo-negro-1955,1955,,https://uploads7.wikiart.org/images/leonor-fini/la-guardiana-del-huevo-negro-1955.jpg!Large.jpg,1955,symbolic painting,oil,Lady,Magic Realism|Surrealism,,,,
https://www.wikiart.org/en/walter-crane/ship-dashed-against-ship-till-the-persian-army-dead-strewed-the-deep-like-flowers,,,https://uploads2.wikiart.org/images/walter-crane/ship-dashed-against-ship-till-the-persian-army-dead-strewed-the-deep-like-flowers.jpg!Large.jpg,,illustration,,,Neo-Romanticism,,The Story of Greece,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-g-n-and-v-a-olenin,1827,,https://uploads6.wikiart.org/images/karl-bryullov/portrait-of-g-n-and-v-a-olenin.jpg!Large.jpg,1827,portrait,watercolor|paper,male-portraits|family-portraits|female-portraits|double-portraits|Gentleman,Romanticism,"Tretyakov Gallery, Moscow, Russia",,,
https://www.wikiart.org/en/nikolai-ge/last-supper,1863,,https://uploads2.wikiart.org/images/nikolai-ge/last-supper.jpg!Large.jpg,1863,religious painting,oil|canvas,Christianity|Jesus-Christ|Last-Supper,Realism,"Russian Museum, Saint Petersburg, Russia",,,
https://www.wikiart.org/en/edwin-lord-weeks/a-street-market-scene-india-1887,1887,,https://uploads2.wikiart.org/images/edwin-lord-weeks/a-street-market-scene-india-1887.jpg!Large.jpg,1887,genre painting,oil|canvas,animals|streets-and-squares|houses-and-buildings|group-portraits|markets-and-shops|horses|India,Orientalism,Private Collection,,,
https://www.wikiart.org/en/childe-hassam/the-cedar-lot-old-lyme,1904,,https://uploads7.wikiart.org/images/childe-hassam/the-cedar-lot-old-lyme.jpg!Large.jpg,1904,landscape,,forests-and-trees|cliffs-and-rocks,Impressionism,,,,
https://www.wikiart.org/en/al-held/untitled-6-1959,1959,,https://uploads2.wikiart.org/images/al-held/untitled-6-1959.jpg,1959,abstract,,Orange|Font,Hard Edge Painting,,,,
https://www.wikiart.org/en/neil-welliver/two-figures-twice-1972,1972,,https://uploads6.wikiart.org/images/neil-welliver/two-figures-twice-1972.jpg,1972,nude painting (nu),,female-nude|Water,Contemporary Realism,"Alexandre Gallery, New York CIty, NY, US",,,
https://www.wikiart.org/en/william-h-johnson/operation-room-1942,1942,,https://uploads2.wikiart.org/images/william-h-johnson/operation-room-1942(1).jpg!Large.jpg,1942,genre painting,,,Naïve Art (Primitivism),,,,
https://www.wikiart.org/en/thomas-cole/expulsion-moon-and-firelight,1828,,https://uploads2.wikiart.org/images/thomas-cole/expulsion-moon-and-firelight.jpg!Large.jpg,1828,landscape,oil|canvas,mountains|Heat|Geological phenomenon|Formation,Romanticism,"Thyssen-Bornemisza Museum, Madrid, Spain",,,
https://www.wikiart.org/en/carlos-saenz-de-tejada/the-life-of-st-ignatius-loyola-plate-2-ignatius-writes-the-spiritual-exercises-in-the-cave-at,,,https://uploads6.wikiart.org/images/carlos-saenz-de-tejada/the-life-of-st-ignatius-loyola-plate-2-ignatius-writes-the-spiritual-exercises-in-the-cave-at.jpg!Large.jpg,,history painting,,Christianity|saints-and-apostles|St.-Ignatius-Loyola|Organism,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/jan-matejko/wladyslaw-iii-laskonogi,,,https://uploads6.wikiart.org/images/jan-matejko/wladyslaw-iii-laskonogi.jpg!Large.jpg,,portrait,,male-portraits|famous-people|Stock photography,Romanticism,,Kings and queens of Poland,,
https://www.wikiart.org/en/ibrahim-salahi/the-tree-2003,2003,,https://uploads7.wikiart.org/images/ibrahim-salahi/the-tree-2003.jpg,2003,symbolic painting,,Line,Color Field Painting|Surrealism,,,,
https://www.wikiart.org/en/eugene-de-blaas/the-suitor,1887,,https://uploads6.wikiart.org/images/eugene-de-blaas/the-suitor.jpg!Large.jpg,1887,genre painting,oil|canvas,couples|1880s paintings from Italy,Academicism,,,,
https://www.wikiart.org/en/giorgio-morandi/natura-morta-2,,,https://uploads0.wikiart.org/images/giorgio-morandi/natura-morta-2.jpg,,still life,,Still life photography,Magic Realism,,,,
https://www.wikiart.org/en/charles-tunnicliffe/grey-partridges,,,https://uploads0.wikiart.org/images/charles-tunnicliffe/grey-partridges(1).jpg!Large.jpg,,wildlife painting,,animals|birds|Bird|Bobwhite|Galliformes|quail|Ruffed grouse|Pheasant|Phasianidae|Fowl,Naturalism,,,,
https://www.wikiart.org/en/zdzislaw-beksinski/untitled-132,,,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-541.jpg!Large.jpg,,symbolic painting,,allegories-and-symbols|female-nude,Surrealism,,,,
https://www.wikiart.org/en/oleg-holosiy/sketch-to-the-picture-exit-to-the-sea-1988,1988,,https://uploads5.wikiart.org/00320/images/oleg-holosiy/1988-5.jpg,1988,sketch and study,,,Transavantgarde,,,,
https://www.wikiart.org/en/octavio-ocampo/lady-guadalupe,,,https://uploads0.wikiart.org/images/octavio-ocampo/lady-guadalupe.jpg!Large.jpg,,religious painting,,female-portraits,Surrealism,,,,
https://www.wikiart.org/en/konstantin-yuon/the-provincials-1920,1920,,https://uploads7.wikiart.org/images/konstantin-yuon/the-provincials-1920.jpg!Large.jpg,1920,genre painting,cardboard|gouache|paper,group-portraits|House,Post-Impressionism,,,,
https://www.wikiart.org/en/dadamaino/la-ricerca-del-colore-1968,1968,,https://uploads7.wikiart.org/images/dadamaino/la-ricerca-del-colore-1968.jpg!Large.jpg,1968,abstract,,Tile|Pattern|Line|Tints and shades|Tile flooring,Op Art,,,,
https://www.wikiart.org/en/ivan-aivazovsky/battle-of-sinop-1853,1853,,https://uploads7.wikiart.org/images/ivan-aivazovsky/battle-of-sinop-1853.jpg!Large.jpg,1853,battle painting,oil|canvas,boats-and-ships|seas-and-oceans|battles-and-wars|Battle-of-Sinop|Russo-Turkish-War|Heat|Fire|Geological phenomenon|Wildfire|Flame|Sky|Smoke|Explosion|Event|Atmosphere,Romanticism,,,,
https://www.wikiart.org/en/sergey-solomko/zabava-putyatichna,,,https://uploads4.wikiart.org/images/sergey-solomko/zabava-putyatichna.jpg!Large.jpg,,mythological painting,,female-portraits|Mythology,Art Nouveau (Modern),,,,
https://www.wikiart.org/en/koboyan-gregoire/s-stallone-2022,2022,,https://uploads3.wikiart.org/00387/images/img-photo-art-2101523594/sans-titre-2.jpg!Large.jpg,2022,portrait,oil,,Fauvism,,,,
https://www.wikiart.org/en/ilya-isupov/untitled-27,,,https://uploads5.wikiart.org/00159/images/ilya-isupov/3-1.jpg!Large.jpg,,figurative,,,Naïve Art (Primitivism)|Art Brut,,,,
